ui_key,symbol,ui_area,usage_file,usage_line,function_or_scope,context_kind,font_direct,alignment_direct,window_and_position_status,source_context,usage_status
global:gText_TextSpeedMid,gText_TextSpeedMid,OPTION_MENU,src/option_menu.c,434,TextSpeed_DrawChoices,symbol_reference,FONT_NORMAL,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"widthMid = GetStringWidth(FONT_NORMAL, gText_TextSpeedMid, 0);",active_reference
global:gText_TextSpeedFast,gText_TextSpeedFast,OPTION_MENU,src/option_menu.c,435,TextSpeed_DrawChoices,symbol_reference,FONT_NORMAL,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"widthFast = GetStringWidth(FONT_NORMAL, gText_TextSpeedFast, 0);",active_reference
global:gText_TextSpeedMid,gText_TextSpeedMid,OPTION_MENU,src/option_menu.c,439,TextSpeed_DrawChoices,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_TextSpeedMid, xMid, YPOS_TEXTSPEED, styles[1]);",active_reference
global:gText_TextSpeedFast,gText_TextSpeedFast,OPTION_MENU,src/option_menu.c,441,TextSpeed_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_TextSpeedFast, GetStringRightAlignXOffset(FONT_NORMAL, gText_TextSpeedFast, 198), YPOS_TEXTSPEED, styles[2]);",active_reference
global:gText_TextSpeedFast,gText_TextSpeedFast,OPTION_MENU,src/option_menu.c,441,TextSpeed_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_TextSpeedFast, GetStringRightAlignXOffset(FONT_NORMAL, gText_TextSpeedFast, 198), YPOS_TEXTSPEED, styles[2]);",active_reference
global:gText_BattleSceneOn,gText_BattleSceneOn,OPTION_MENU,src/option_menu.c,463,BattleScene_DrawChoices,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_BattleSceneOn, 104, YPOS_BATTLESCENE, styles[0]);",active_reference
global:gText_BattleSceneOff,gText_BattleSceneOff,OPTION_MENU,src/option_menu.c,464,BattleScene_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_BattleSceneOff, GetStringRightAlignXOffset(FONT_NORMAL, gText_BattleSceneOff, 198), YPOS_BATTLESCENE, styles[1]);",active_reference
global:gText_BattleSceneOff,gText_BattleSceneOff,OPTION_MENU,src/option_menu.c,464,BattleScene_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_BattleSceneOff, GetStringRightAlignXOffset(FONT_NORMAL, gText_BattleSceneOff, 198), YPOS_BATTLESCENE, styles[1]);",active_reference
global:gText_BattleStyleShift,gText_BattleStyleShift,OPTION_MENU,src/option_menu.c,486,BattleStyle_DrawChoices,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_BattleStyleShift, 104, YPOS_BATTLESTYLE, styles[0]);",active_reference
global:gText_BattleStyleSet,gText_BattleStyleSet,OPTION_MENU,src/option_menu.c,487,BattleStyle_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_BattleStyleSet, GetStringRightAlignXOffset(FONT_NORMAL, gText_BattleStyleSet, 198), YPOS_BATTLESTYLE, styles[1]);",active_reference
global:gText_BattleStyleSet,gText_BattleStyleSet,OPTION_MENU,src/option_menu.c,487,BattleStyle_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_BattleStyleSet, GetStringRightAlignXOffset(FONT_NORMAL, gText_BattleStyleSet, 198), YPOS_BATTLESTYLE, styles[1]);",active_reference
global:gText_SoundMono,gText_SoundMono,OPTION_MENU,src/option_menu.c,510,Sound_DrawChoices,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_SoundMono, 104, YPOS_SOUND, styles[0]);",active_reference
global:gText_SoundStereo,gText_SoundStereo,OPTION_MENU,src/option_menu.c,511,Sound_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_SoundStereo, GetStringRightAlignXOffset(FONT_NORMAL, gText_SoundStereo, 198), YPOS_SOUND, styles[1]);",active_reference
global:gText_SoundStereo,gText_SoundStereo,OPTION_MENU,src/option_menu.c,511,Sound_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_SoundStereo, GetStringRightAlignXOffset(FONT_NORMAL, gText_SoundStereo, 198), YPOS_SOUND, styles[1]);",active_reference
global:gText_FrameTypeNumber,gText_FrameTypeNumber,OPTION_MENU,src/option_menu.c,547,FrameType_DrawChoices,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,for (i = 0; gText_FrameTypeNumber[i] != EOS && i <= 5; i++),active_reference
global:gText_FrameTypeNumber,gText_FrameTypeNumber,OPTION_MENU,src/option_menu.c,548,FrameType_DrawChoices,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,text[i] = gText_FrameTypeNumber[i];,active_reference
global:gText_FrameType,gText_FrameType,OPTION_MENU,src/option_menu.c,568,FrameType_DrawChoices,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_FrameType, 104, YPOS_FRAMETYPE, 0);",active_reference
global:gText_ButtonTypeNormal,gText_ButtonTypeNormal,OPTION_MENU,src/option_menu.c,605,ButtonMode_DrawChoices,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_ButtonTypeNormal, 104, YPOS_BUTTONMODE, styles[0]);",active_reference
global:gText_ButtonTypeNormal,gText_ButtonTypeNormal,OPTION_MENU,src/option_menu.c,607,ButtonMode_DrawChoices,symbol_reference,FONT_NORMAL,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"widthNormal = GetStringWidth(FONT_NORMAL, gText_ButtonTypeNormal, 0);",active_reference
global:gText_ButtonTypeLR,gText_ButtonTypeLR,OPTION_MENU,src/option_menu.c,608,ButtonMode_DrawChoices,symbol_reference,FONT_NORMAL,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"widthLR = GetStringWidth(FONT_NORMAL, gText_ButtonTypeLR, 0);",active_reference
global:gText_ButtonTypeLEqualsA,gText_ButtonTypeLEqualsA,OPTION_MENU,src/option_menu.c,609,ButtonMode_DrawChoices,symbol_reference,FONT_NORMAL,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"widthLA = GetStringWidth(FONT_NORMAL, gText_ButtonTypeLEqualsA, 0);",active_reference
global:gText_ButtonTypeLR,gText_ButtonTypeLR,OPTION_MENU,src/option_menu.c,613,ButtonMode_DrawChoices,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_ButtonTypeLR, xLR, YPOS_BUTTONMODE, styles[1]);",active_reference
global:gText_ButtonTypeLEqualsA,gText_ButtonTypeLEqualsA,OPTION_MENU,src/option_menu.c,615,ButtonMode_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_ButtonTypeLEqualsA, GetStringRightAlignXOffset(FONT_NORMAL, gText_ButtonTypeLEqualsA, 198), YPOS_BUTTONMODE, styles[2]);",active_reference
global:gText_ButtonTypeLEqualsA,gText_ButtonTypeLEqualsA,OPTION_MENU,src/option_menu.c,615,ButtonMode_DrawChoices,right_aligned,FONT_NORMAL,right,direct_line_only_pending_call_flow_mapping,"DrawOptionMenuChoice(gText_ButtonTypeLEqualsA, GetStringRightAlignXOffset(FONT_NORMAL, gText_ButtonTypeLEqualsA, 198), YPOS_BUTTONMODE, styles[2]);",active_reference
global:gText_Option,gText_Option,OPTION_MENU,src/option_menu.c,621,DrawHeaderText,direct_text_printer,FONT_NORMAL,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"AddTextPrinterParameterized(WIN_HEADER, FONT_NORMAL, gText_Option, 8, 1, TEXT_SKIP_DRAW, NULL);",active_reference
global:gText_ChoosePokemon,gText_ChoosePokemon,PARTY_MENU,src/data/party_menu.h,600,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_CHOOSE_MON]             = gText_ChoosePokemon,",active_reference
global:gText_ChoosePokemonCancel,gText_ChoosePokemonCancel,PARTY_MENU,src/data/party_menu.h,601,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_CHOOSE_MON_OR_CANCEL]   = gText_ChoosePokemonCancel,",active_reference
global:gText_ChoosePokemonConfirm,gText_ChoosePokemonConfirm,PARTY_MENU,src/data/party_menu.h,602,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_CHOOSE_MON_AND_CONFIRM] = gText_ChoosePokemonConfirm,",active_reference
global:gText_MoveToWhere,gText_MoveToWhere,PARTY_MENU,src/data/party_menu.h,603,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_MOVE_TO_WHERE]          = gText_MoveToWhere,",active_reference
global:gText_TeachWhichPokemon,gText_TeachWhichPokemon,PARTY_MENU,src/data/party_menu.h,604,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_TEACH_WHICH_MON]        = gText_TeachWhichPokemon,",active_reference
global:gText_UseOnWhichPokemon,gText_UseOnWhichPokemon,PARTY_MENU,src/data/party_menu.h,605,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_USE_ON_WHICH_MON]       = gText_UseOnWhichPokemon,",active_reference
global:gText_GiveToWhichPokemon,gText_GiveToWhichPokemon,PARTY_MENU,src/data/party_menu.h,606,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_GIVE_TO_WHICH_MON]      = gText_GiveToWhichPokemon,",active_reference
global:gText_NothingToCut,gText_NothingToCut,PARTY_MENU,src/data/party_menu.h,607,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_NOTHING_TO_CUT]         = gText_NothingToCut,",active_reference
global:gText_CantSurfHere,gText_CantSurfHere,PARTY_MENU,src/data/party_menu.h,608,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_CANT_SURF_HERE]         = gText_CantSurfHere,",active_reference
global:gText_AlreadySurfing,gText_AlreadySurfing,PARTY_MENU,src/data/party_menu.h,609,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_ALREADY_SURFING]        = gText_AlreadySurfing,",active_reference
global:gText_CurrentIsTooFast,gText_CurrentIsTooFast,PARTY_MENU,src/data/party_menu.h,610,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_CURRENT_TOO_FAST]       = gText_CurrentIsTooFast,",active_reference
global:gText_EnjoyCycling,gText_EnjoyCycling,PARTY_MENU,src/data/party_menu.h,611,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_ENJOY_CYCLING]          = gText_EnjoyCycling,",active_reference
global:gText_InUseAlready_PM,gText_InUseAlready_PM,PARTY_MENU,src/data/party_menu.h,612,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_ALREADY_IN_USE]         = gText_InUseAlready_PM,",active_reference
global:gText_CantUseHere,gText_CantUseHere,PARTY_MENU,src/data/party_menu.h,613,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_CANT_USE_HERE]          = gText_CantUseHere,",active_reference
global:gText_NoPokemonForBattle,gText_NoPokemonForBattle,PARTY_MENU,src/data/party_menu.h,614,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_NO_MON_FOR_BATTLE]      = gText_NoPokemonForBattle,",active_reference
global:gText_ChoosePokemon2,gText_ChoosePokemon2,PARTY_MENU,src/data/party_menu.h,615,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_CHOOSE_MON_2]           = gText_ChoosePokemon2,",active_reference
global:gText_NotEnoughHp,gText_NotEnoughHp,PARTY_MENU,src/data/party_menu.h,616,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_NOT_ENOUGH_HP]          = gText_NotEnoughHp,",active_reference
global:gText_PokemonAreNeeded,gText_PokemonAreNeeded,PARTY_MENU,src/data/party_menu.h,617,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_X_MONS_ARE_NEEDED]      = gText_PokemonAreNeeded,",active_reference
global:gText_PokemonCantBeSame,gText_PokemonCantBeSame,PARTY_MENU,src/data/party_menu.h,618,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_MONS_CANT_BE_SAME]      = gText_PokemonCantBeSame,",active_reference
global:gText_NoIdenticalHoldItems,gText_NoIdenticalHoldItems,PARTY_MENU,src/data/party_menu.h,619,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_NO_SAME_HOLD_ITEMS]     = gText_NoIdenticalHoldItems,",active_reference
global:gText_EmptyString2,gText_EmptyString2,PARTY_MENU,src/data/party_menu.h,620,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_UNUSED]                 = gText_EmptyString2,",active_reference
global:gText_DoWhatWithPokemon,gText_DoWhatWithPokemon,PARTY_MENU,src/data/party_menu.h,621,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_DO_WHAT_WITH_MON]       = gText_DoWhatWithPokemon,",active_reference
global:gText_RestoreWhichMove,gText_RestoreWhichMove,PARTY_MENU,src/data/party_menu.h,622,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_RESTORE_WHICH_MOVE]     = gText_RestoreWhichMove,",active_reference
global:gText_BoostPP,gText_BoostPP,PARTY_MENU,src/data/party_menu.h,623,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_BOOST_PP_WHICH_MOVE]    = gText_BoostPP,",active_reference
global:gText_DoWhatWithItem,gText_DoWhatWithItem,PARTY_MENU,src/data/party_menu.h,624,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_DO_WHAT_WITH_ITEM]      = gText_DoWhatWithItem,",active_reference
global:gText_DoWhatWithMail,gText_DoWhatWithMail,PARTY_MENU,src/data/party_menu.h,625,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_DO_WHAT_WITH_MAIL]      = gText_DoWhatWithMail,",active_reference
global:gText_AlreadyHoldingOne,gText_AlreadyHoldingOne,PARTY_MENU,src/data/party_menu.h,626,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTY_MSG_ALREADY_HOLDING_ONE]    = gText_AlreadyHoldingOne,",active_reference
global:gText_NoUse,gText_NoUse,PARTY_MENU,src/data/party_menu.h,631,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_NO_USE]     = gText_NoUse,",active_reference
global:gText_Able,gText_Able,PARTY_MENU,src/data/party_menu.h,632,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_ABLE_3]     = gText_Able,",active_reference
global:gText_First_PM,gText_First_PM,PARTY_MENU,src/data/party_menu.h,633,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_FIRST]      = gText_First_PM,",active_reference
global:gText_Second_PM,gText_Second_PM,PARTY_MENU,src/data/party_menu.h,634,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_SECOND]     = gText_Second_PM,",active_reference
global:gText_Third_PM,gText_Third_PM,PARTY_MENU,src/data/party_menu.h,635,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_THIRD]      = gText_Third_PM,",active_reference
global:gText_Fourth,gText_Fourth,PARTY_MENU,src/data/party_menu.h,636,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_FOURTH]     = gText_Fourth,",active_reference
global:gText_Able2,gText_Able2,PARTY_MENU,src/data/party_menu.h,637,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_ABLE]       = gText_Able2,",active_reference
global:gText_NotAble,gText_NotAble,PARTY_MENU,src/data/party_menu.h,638,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_NOT_ABLE]   = gText_NotAble,",active_reference
global:gText_Able3,gText_Able3,PARTY_MENU,src/data/party_menu.h,639,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_ABLE_2]     = gText_Able3,",active_reference
global:gText_NotAble2,gText_NotAble2,PARTY_MENU,src/data/party_menu.h,640,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_NOT_ABLE_2] = gText_NotAble2,",active_reference
global:gText_Learned,gText_Learned,PARTY_MENU,src/data/party_menu.h,641,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_LEARNED]    = gText_Learned,",active_reference
global:gText_Have,gText_Have,PARTY_MENU,src/data/party_menu.h,642,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_HAVE]       = gText_Have,",active_reference
global:gText_DontHave,gText_DontHave,PARTY_MENU,src/data/party_menu.h,643,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[PARTYBOX_DESC_DONT_HAVE]  = gText_DontHave,",active_reference
global:gText_Summary5,gText_Summary5,PARTY_MENU,src/data/party_menu.h,660,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_SUMMARY] = {gText_Summary5, CursorCb_Summary},",active_reference
global:gText_Switch2,gText_Switch2,PARTY_MENU,src/data/party_menu.h,661,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_SWITCH] = {gText_Switch2, CursorCb_Switch},",active_reference
global:gText_Cancel2,gText_Cancel2,PARTY_MENU,src/data/party_menu.h,662,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_CANCEL1] = {gText_Cancel2, CursorCb_Cancel1},",active_reference
global:gText_Item,gText_Item,PARTY_MENU,src/data/party_menu.h,663,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_ITEM] = {gText_Item, CursorCb_Item},",active_reference
global:gText_Take,gText_Take,PARTY_MENU,src/data/party_menu.h,665,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_TAKE_ITEM] = {gText_Take, CursorCb_TakeItem},",active_reference
global:gText_Mail,gText_Mail,PARTY_MENU,src/data/party_menu.h,666,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_MAIL] = {gText_Mail, CursorCb_Mail},",active_reference
global:gText_Take2,gText_Take2,PARTY_MENU,src/data/party_menu.h,667,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_TAKE_MAIL] = {gText_Take2, CursorCb_TakeMail},",active_reference
global:gText_Read2,gText_Read2,PARTY_MENU,src/data/party_menu.h,668,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_READ] = {gText_Read2, CursorCb_Read},",active_reference
global:gText_Cancel2,gText_Cancel2,PARTY_MENU,src/data/party_menu.h,669,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_CANCEL2] = {gText_Cancel2, CursorCb_Cancel2},",active_reference
global:gText_Shift,gText_Shift,PARTY_MENU,src/data/party_menu.h,670,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_SHIFT] = {gText_Shift, CursorCb_SendMon},",active_reference
global:gText_SendOut,gText_SendOut,PARTY_MENU,src/data/party_menu.h,671,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_SEND_OUT] = {gText_SendOut, CursorCb_SendMon},",active_reference
global:gText_Enter,gText_Enter,PARTY_MENU,src/data/party_menu.h,672,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_ENTER] = {gText_Enter, CursorCb_Enter},",active_reference
global:gText_NoEntry,gText_NoEntry,PARTY_MENU,src/data/party_menu.h,673,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_NO_ENTRY] = {gText_NoEntry, CursorCb_NoEntry},",active_reference
global:gText_Store,gText_Store,PARTY_MENU,src/data/party_menu.h,674,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_STORE] = {gText_Store, CursorCb_Store},",active_reference
global:gText_Register,gText_Register,PARTY_MENU,src/data/party_menu.h,675,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_REGISTER] = {gText_Register, CursorCb_Register},",active_reference
global:gText_Trade4,gText_Trade4,PARTY_MENU,src/data/party_menu.h,676,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_TRADE1] = {gText_Trade4, CursorCb_Trade1},",active_reference
global:gText_Trade4,gText_Trade4,PARTY_MENU,src/data/party_menu.h,677,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_TRADE2] = {gText_Trade4, CursorCb_Trade2},",active_reference
global:gText_NotPkmnOtherTrainerWants,gText_NotPkmnOtherTrainerWants,PARTY_MENU,src/data/party_menu.h,790,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[UR_TRADE_MSG_NOT_MON_PARTNER_WANTS - 1]       = gText_NotPkmnOtherTrainerWants,",active_reference
global:gText_ThatIsntAnEgg,gText_ThatIsntAnEgg,PARTY_MENU,src/data/party_menu.h,791,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[UR_TRADE_MSG_NOT_EGG - 1]                     = gText_ThatIsntAnEgg,",active_reference
global:gText_PkmnCantBeTradedNow,gText_PkmnCantBeTradedNow,PARTY_MENU,src/data/party_menu.h,792,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[UR_TRADE_MSG_MON_CANT_BE_TRADED_1 - 1]        = gText_PkmnCantBeTradedNow,",active_reference
global:gText_PkmnCantBeTradedNow,gText_PkmnCantBeTradedNow,PARTY_MENU,src/data/party_menu.h,793,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[UR_TRADE_MSG_MON_CANT_BE_TRADED_2 - 1]        = gText_PkmnCantBeTradedNow,",active_reference
global:gText_OtherTrainersPkmnCantBeTraded,gText_OtherTrainersPkmnCantBeTraded,PARTY_MENU,src/data/party_menu.h,794,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[UR_TRADE_MSG_PARTNERS_MON_CANT_BE_TRADED - 1] = gText_OtherTrainersPkmnCantBeTraded,",active_reference
global:gText_EggCantBeTradedNow,gText_EggCantBeTradedNow,PARTY_MENU,src/data/party_menu.h,795,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[UR_TRADE_MSG_EGG_CANT_BE_TRADED -1]           = gText_EggCantBeTradedNow,",active_reference
global:gText_OtherTrainerCantAcceptPkmn,gText_OtherTrainerCantAcceptPkmn,PARTY_MENU,src/data/party_menu.h,796,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[UR_TRADE_MSG_PARTNER_CANT_ACCEPT_MON - 1]     = gText_OtherTrainerCantAcceptPkmn,",active_reference
global:gText_CantTradeWithTrainer,gText_CantTradeWithTrainer,PARTY_MENU,src/data/party_menu.h,797,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[UR_TRADE_MSG_CANT_TRADE_WITH_PARTNER_1 - 1]   = gText_CantTradeWithTrainer,",active_reference
global:gText_CantTradeWithTrainer,gText_CantTradeWithTrainer,PARTY_MENU,src/data/party_menu.h,798,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[UR_TRADE_MSG_CANT_TRADE_WITH_PARTNER_2 - 1]   = gText_CantTradeWithTrainer,",active_reference
global:gText_HP4,gText_HP4,PARTY_MENU,src/data/party_menu.h,1112,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"gText_HP4,",active_reference
global:gText_Attack3,gText_Attack3,PARTY_MENU,src/data/party_menu.h,1113,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"gText_Attack3,",active_reference
global:gText_Defense3,gText_Defense3,PARTY_MENU,src/data/party_menu.h,1114,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"gText_Defense3,",active_reference
global:gText_SpAtk4,gText_SpAtk4,PARTY_MENU,src/data/party_menu.h,1115,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"gText_SpAtk4,",active_reference
global:gText_SpDef4,gText_SpDef4,PARTY_MENU,src/data/party_menu.h,1116,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"gText_SpDef4,",active_reference
global:gText_Speed2,gText_Speed2,PARTY_MENU,src/data/party_menu.h,1117,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,gText_Speed2,active_reference
global:gText_CancelParticipation,gText_CancelParticipation,PARTY_MENU,src/party_menu.c,1413,DisplayCancelChooseMonYesNo,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,stringPtr = gText_CancelParticipation;,active_reference
global:gText_PkmnWasGivenItem,gText_PkmnWasGivenItem,PARTY_MENU,src/party_menu.c,1767,DisplayGaveHeldItemMessage,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_PkmnWasGivenItem);",active_reference
