ui_key,symbol,ui_area,usage_file,usage_line,function_or_scope,context_kind,font_direct,alignment_direct,window_and_position_status,source_context,usage_status
local:src/battle_message.c:sText_PkmnFreedFrom,sText_PkmnFreedFrom,BATTLE_SYSTEM,src/battle_message.c,602,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNFREEDFROM - BATTLESTRINGS_TABLE_START] = sText_PkmnFreedFrom,",active_reference
local:src/battle_message.c:sText_PkmnCrashed,sText_PkmnCrashed,BATTLE_SYSTEM,src/battle_message.c,603,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCRASHED - BATTLESTRINGS_TABLE_START] = sText_PkmnCrashed,",active_reference
global:gText_PkmnShroudedInMist,gText_PkmnShroudedInMist,BATTLE_SYSTEM,src/battle_message.c,604,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSHROUDEDINMIST - BATTLESTRINGS_TABLE_START] = gText_PkmnShroudedInMist,",active_reference
local:src/battle_message.c:sText_PkmnProtectedByMist,sText_PkmnProtectedByMist,BATTLE_SYSTEM,src/battle_message.c,605,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPROTECTEDBYMIST - BATTLESTRINGS_TABLE_START] = sText_PkmnProtectedByMist,",active_reference
global:gText_PkmnGettingPumped,gText_PkmnGettingPumped,BATTLE_SYSTEM,src/battle_message.c,606,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNGETTINGPUMPED - BATTLESTRINGS_TABLE_START] = gText_PkmnGettingPumped,",active_reference
local:src/battle_message.c:sText_PkmnHitWithRecoil,sText_PkmnHitWithRecoil,BATTLE_SYSTEM,src/battle_message.c,607,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNHITWITHRECOIL - BATTLESTRINGS_TABLE_START] = sText_PkmnHitWithRecoil,",active_reference
local:src/battle_message.c:sText_PkmnProtectedItself2,sText_PkmnProtectedItself2,BATTLE_SYSTEM,src/battle_message.c,608,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPROTECTEDITSELF2 - BATTLESTRINGS_TABLE_START] = sText_PkmnProtectedItself2,",active_reference
local:src/battle_message.c:sText_PkmnBuffetedBySandstorm,sText_PkmnBuffetedBySandstorm,BATTLE_SYSTEM,src/battle_message.c,609,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNBUFFETEDBYSANDSTORM - BATTLESTRINGS_TABLE_START] = sText_PkmnBuffetedBySandstorm,",active_reference
local:src/battle_message.c:sText_PkmnPeltedByHail,sText_PkmnPeltedByHail,BATTLE_SYSTEM,src/battle_message.c,610,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPELTEDBYHAIL - BATTLESTRINGS_TABLE_START] = sText_PkmnPeltedByHail,",active_reference
local:src/battle_message.c:sText_PkmnSeeded,sText_PkmnSeeded,BATTLE_SYSTEM,src/battle_message.c,611,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSEEDED - BATTLESTRINGS_TABLE_START] = sText_PkmnSeeded,",active_reference
local:src/battle_message.c:sText_PkmnEvadedAttack,sText_PkmnEvadedAttack,BATTLE_SYSTEM,src/battle_message.c,612,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNEVADEDATTACK - BATTLESTRINGS_TABLE_START] = sText_PkmnEvadedAttack,",active_reference
local:src/battle_message.c:sText_PkmnSappedByLeechSeed,sText_PkmnSappedByLeechSeed,BATTLE_SYSTEM,src/battle_message.c,613,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSAPPEDBYLEECHSEED - BATTLESTRINGS_TABLE_START] = sText_PkmnSappedByLeechSeed,",active_reference
local:src/battle_message.c:sText_PkmnFastAsleep,sText_PkmnFastAsleep,BATTLE_SYSTEM,src/battle_message.c,614,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNFASTASLEEP - BATTLESTRINGS_TABLE_START] = sText_PkmnFastAsleep,",active_reference
local:src/battle_message.c:sText_PkmnWokeUp,sText_PkmnWokeUp,BATTLE_SYSTEM,src/battle_message.c,615,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNWOKEUP - BATTLESTRINGS_TABLE_START] = sText_PkmnWokeUp,",active_reference
local:src/battle_message.c:sText_PkmnUproarKeptAwake,sText_PkmnUproarKeptAwake,BATTLE_SYSTEM,src/battle_message.c,616,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNUPROARKEPTAWAKE - BATTLESTRINGS_TABLE_START] = sText_PkmnUproarKeptAwake,",active_reference
local:src/battle_message.c:sText_PkmnWokeUpInUproar,sText_PkmnWokeUpInUproar,BATTLE_SYSTEM,src/battle_message.c,617,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNWOKEUPINUPROAR - BATTLESTRINGS_TABLE_START] = sText_PkmnWokeUpInUproar,",active_reference
local:src/battle_message.c:sText_PkmnCausedUproar,sText_PkmnCausedUproar,BATTLE_SYSTEM,src/battle_message.c,618,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCAUSEDUPROAR - BATTLESTRINGS_TABLE_START] = sText_PkmnCausedUproar,",active_reference
local:src/battle_message.c:sText_PkmnMakingUproar,sText_PkmnMakingUproar,BATTLE_SYSTEM,src/battle_message.c,619,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMAKINGUPROAR - BATTLESTRINGS_TABLE_START] = sText_PkmnMakingUproar,",active_reference
local:src/battle_message.c:sText_PkmnCalmedDown,sText_PkmnCalmedDown,BATTLE_SYSTEM,src/battle_message.c,620,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCALMEDDOWN - BATTLESTRINGS_TABLE_START] = sText_PkmnCalmedDown,",active_reference
local:src/battle_message.c:sText_PkmnCantSleepInUproar,sText_PkmnCantSleepInUproar,BATTLE_SYSTEM,src/battle_message.c,621,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCANTSLEEPINUPROAR - BATTLESTRINGS_TABLE_START] = sText_PkmnCantSleepInUproar,",active_reference
local:src/battle_message.c:sText_PkmnStockpiled,sText_PkmnStockpiled,BATTLE_SYSTEM,src/battle_message.c,622,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSTOCKPILED - BATTLESTRINGS_TABLE_START] = sText_PkmnStockpiled,",active_reference
local:src/battle_message.c:sText_PkmnCantStockpile,sText_PkmnCantStockpile,BATTLE_SYSTEM,src/battle_message.c,623,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCANTSTOCKPILE - BATTLESTRINGS_TABLE_START] = sText_PkmnCantStockpile,",active_reference
local:src/battle_message.c:sText_PkmnCantSleepInUproar2,sText_PkmnCantSleepInUproar2,BATTLE_SYSTEM,src/battle_message.c,624,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCANTSLEEPINUPROAR2 - BATTLESTRINGS_TABLE_START] = sText_PkmnCantSleepInUproar2,",active_reference
local:src/battle_message.c:sText_UproarKeptPkmnAwake,sText_UproarKeptPkmnAwake,BATTLE_SYSTEM,src/battle_message.c,625,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_UPROARKEPTPKMNAWAKE - BATTLESTRINGS_TABLE_START] = sText_UproarKeptPkmnAwake,",active_reference
local:src/battle_message.c:sText_PkmnStayedAwakeUsing,sText_PkmnStayedAwakeUsing,BATTLE_SYSTEM,src/battle_message.c,626,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSTAYEDAWAKEUSING - BATTLESTRINGS_TABLE_START] = sText_PkmnStayedAwakeUsing,",active_reference
local:src/battle_message.c:sText_PkmnStoringEnergy,sText_PkmnStoringEnergy,BATTLE_SYSTEM,src/battle_message.c,627,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSTORINGENERGY - BATTLESTRINGS_TABLE_START] = sText_PkmnStoringEnergy,",active_reference
local:src/battle_message.c:sText_PkmnUnleashedEnergy,sText_PkmnUnleashedEnergy,BATTLE_SYSTEM,src/battle_message.c,628,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNUNLEASHEDENERGY - BATTLESTRINGS_TABLE_START] = sText_PkmnUnleashedEnergy,",active_reference
local:src/battle_message.c:sText_PkmnFatigueConfusion,sText_PkmnFatigueConfusion,BATTLE_SYSTEM,src/battle_message.c,629,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNFATIGUECONFUSION - BATTLESTRINGS_TABLE_START] = sText_PkmnFatigueConfusion,",active_reference
local:src/battle_message.c:sText_PlayerPickedUpMoney,sText_PlayerPickedUpMoney,BATTLE_SYSTEM,src/battle_message.c,630,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PLAYERPICKEDUPMONEY - BATTLESTRINGS_TABLE_START] = sText_PlayerPickedUpMoney,",active_reference
local:src/battle_message.c:sText_PkmnUnaffected,sText_PkmnUnaffected,BATTLE_SYSTEM,src/battle_message.c,631,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNUNAFFECTED - BATTLESTRINGS_TABLE_START] = sText_PkmnUnaffected,",active_reference
local:src/battle_message.c:sText_PkmnTransformedInto,sText_PkmnTransformedInto,BATTLE_SYSTEM,src/battle_message.c,632,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTRANSFORMEDINTO - BATTLESTRINGS_TABLE_START] = sText_PkmnTransformedInto,",active_reference
local:src/battle_message.c:sText_PkmnMadeSubstitute,sText_PkmnMadeSubstitute,BATTLE_SYSTEM,src/battle_message.c,633,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMADESUBSTITUTE - BATTLESTRINGS_TABLE_START] = sText_PkmnMadeSubstitute,",active_reference
local:src/battle_message.c:sText_PkmnHasSubstitute,sText_PkmnHasSubstitute,BATTLE_SYSTEM,src/battle_message.c,634,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNHASSUBSTITUTE - BATTLESTRINGS_TABLE_START] = sText_PkmnHasSubstitute,",active_reference
local:src/battle_message.c:sText_SubstituteDamaged,sText_SubstituteDamaged,BATTLE_SYSTEM,src/battle_message.c,635,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SUBSTITUTEDAMAGED - BATTLESTRINGS_TABLE_START] = sText_SubstituteDamaged,",active_reference
local:src/battle_message.c:sText_PkmnSubstituteFaded,sText_PkmnSubstituteFaded,BATTLE_SYSTEM,src/battle_message.c,636,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSUBSTITUTEFADED - BATTLESTRINGS_TABLE_START] = sText_PkmnSubstituteFaded,",active_reference
local:src/battle_message.c:sText_PkmnMustRecharge,sText_PkmnMustRecharge,BATTLE_SYSTEM,src/battle_message.c,637,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMUSTRECHARGE - BATTLESTRINGS_TABLE_START] = sText_PkmnMustRecharge,",active_reference
local:src/battle_message.c:sText_PkmnRageBuilding,sText_PkmnRageBuilding,BATTLE_SYSTEM,src/battle_message.c,638,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNRAGEBUILDING - BATTLESTRINGS_TABLE_START] = sText_PkmnRageBuilding,",active_reference
local:src/battle_message.c:sText_PkmnMoveWasDisabled,sText_PkmnMoveWasDisabled,BATTLE_SYSTEM,src/battle_message.c,639,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMOVEWASDISABLED - BATTLESTRINGS_TABLE_START] = sText_PkmnMoveWasDisabled,",active_reference
local:src/battle_message.c:sText_PkmnMoveIsDisabled,sText_PkmnMoveIsDisabled,BATTLE_SYSTEM,src/battle_message.c,640,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMOVEISDISABLED - BATTLESTRINGS_TABLE_START] = sText_PkmnMoveIsDisabled,",active_reference
local:src/battle_message.c:sText_PkmnMoveDisabledNoMore,sText_PkmnMoveDisabledNoMore,BATTLE_SYSTEM,src/battle_message.c,641,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMOVEDISABLEDNOMORE - BATTLESTRINGS_TABLE_START] = sText_PkmnMoveDisabledNoMore,",active_reference
local:src/battle_message.c:sText_PkmnGotEncore,sText_PkmnGotEncore,BATTLE_SYSTEM,src/battle_message.c,642,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNGOTENCORE - BATTLESTRINGS_TABLE_START] = sText_PkmnGotEncore,",active_reference
local:src/battle_message.c:sText_PkmnEncoreEnded,sText_PkmnEncoreEnded,BATTLE_SYSTEM,src/battle_message.c,643,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNENCOREENDED - BATTLESTRINGS_TABLE_START] = sText_PkmnEncoreEnded,",active_reference
local:src/battle_message.c:sText_PkmnTookAim,sText_PkmnTookAim,BATTLE_SYSTEM,src/battle_message.c,644,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTOOKAIM - BATTLESTRINGS_TABLE_START] = sText_PkmnTookAim,",active_reference
local:src/battle_message.c:sText_PkmnSketchedMove,sText_PkmnSketchedMove,BATTLE_SYSTEM,src/battle_message.c,645,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSKETCHEDMOVE - BATTLESTRINGS_TABLE_START] = sText_PkmnSketchedMove,",active_reference
local:src/battle_message.c:sText_PkmnTryingToTakeFoe,sText_PkmnTryingToTakeFoe,BATTLE_SYSTEM,src/battle_message.c,646,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTRYINGTOTAKEFOE - BATTLESTRINGS_TABLE_START] = sText_PkmnTryingToTakeFoe,",active_reference
local:src/battle_message.c:sText_PkmnTookFoe,sText_PkmnTookFoe,BATTLE_SYSTEM,src/battle_message.c,647,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTOOKFOE - BATTLESTRINGS_TABLE_START] = sText_PkmnTookFoe,",active_reference
local:src/battle_message.c:sText_PkmnReducedPP,sText_PkmnReducedPP,BATTLE_SYSTEM,src/battle_message.c,648,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNREDUCEDPP - BATTLESTRINGS_TABLE_START] = sText_PkmnReducedPP,",active_reference
local:src/battle_message.c:sText_PkmnStoleItem,sText_PkmnStoleItem,BATTLE_SYSTEM,src/battle_message.c,649,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSTOLEITEM - BATTLESTRINGS_TABLE_START] = sText_PkmnStoleItem,",active_reference
local:src/battle_message.c:sText_TargetCantEscapeNow,sText_TargetCantEscapeNow,BATTLE_SYSTEM,src/battle_message.c,650,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_TARGETCANTESCAPENOW - BATTLESTRINGS_TABLE_START] = sText_TargetCantEscapeNow,",active_reference
local:src/battle_message.c:sText_PkmnFellIntoNightmare,sText_PkmnFellIntoNightmare,BATTLE_SYSTEM,src/battle_message.c,651,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNFELLINTONIGHTMARE - BATTLESTRINGS_TABLE_START] = sText_PkmnFellIntoNightmare,",active_reference
local:src/battle_message.c:sText_PkmnLockedInNightmare,sText_PkmnLockedInNightmare,BATTLE_SYSTEM,src/battle_message.c,652,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNLOCKEDINNIGHTMARE - BATTLESTRINGS_TABLE_START] = sText_PkmnLockedInNightmare,",active_reference
local:src/battle_message.c:sText_PkmnLaidCurse,sText_PkmnLaidCurse,BATTLE_SYSTEM,src/battle_message.c,653,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNLAIDCURSE - BATTLESTRINGS_TABLE_START] = sText_PkmnLaidCurse,",active_reference
local:src/battle_message.c:sText_PkmnAfflictedByCurse,sText_PkmnAfflictedByCurse,BATTLE_SYSTEM,src/battle_message.c,654,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNAFFLICTEDBYCURSE - BATTLESTRINGS_TABLE_START] = sText_PkmnAfflictedByCurse,",active_reference
local:src/battle_message.c:sText_SpikesScattered,sText_SpikesScattered,BATTLE_SYSTEM,src/battle_message.c,655,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SPIKESSCATTERED - BATTLESTRINGS_TABLE_START] = sText_SpikesScattered,",active_reference
local:src/battle_message.c:sText_PkmnHurtBySpikes,sText_PkmnHurtBySpikes,BATTLE_SYSTEM,src/battle_message.c,656,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNHURTBYSPIKES - BATTLESTRINGS_TABLE_START] = sText_PkmnHurtBySpikes,",active_reference
local:src/battle_message.c:sText_PkmnIdentified,sText_PkmnIdentified,BATTLE_SYSTEM,src/battle_message.c,657,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNIDENTIFIED - BATTLESTRINGS_TABLE_START] = sText_PkmnIdentified,",active_reference
local:src/battle_message.c:sText_PkmnPerishCountFell,sText_PkmnPerishCountFell,BATTLE_SYSTEM,src/battle_message.c,658,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPERISHCOUNTFELL - BATTLESTRINGS_TABLE_START] = sText_PkmnPerishCountFell,",active_reference
local:src/battle_message.c:sText_PkmnBracedItself,sText_PkmnBracedItself,BATTLE_SYSTEM,src/battle_message.c,659,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNBRACEDITSELF - BATTLESTRINGS_TABLE_START] = sText_PkmnBracedItself,",active_reference
local:src/battle_message.c:sText_PkmnEnduredHit,sText_PkmnEnduredHit,BATTLE_SYSTEM,src/battle_message.c,660,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNENDUREDHIT - BATTLESTRINGS_TABLE_START] = sText_PkmnEnduredHit,",active_reference
local:src/battle_message.c:sText_MagnitudeStrength,sText_MagnitudeStrength,BATTLE_SYSTEM,src/battle_message.c,661,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_MAGNITUDESTRENGTH - BATTLESTRINGS_TABLE_START] = sText_MagnitudeStrength,",active_reference
local:src/battle_message.c:sText_PkmnCutHPMaxedAttack,sText_PkmnCutHPMaxedAttack,BATTLE_SYSTEM,src/battle_message.c,662,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCUTHPMAXEDATTACK - BATTLESTRINGS_TABLE_START] = sText_PkmnCutHPMaxedAttack,",active_reference
local:src/battle_message.c:sText_PkmnCopiedStatChanges,sText_PkmnCopiedStatChanges,BATTLE_SYSTEM,src/battle_message.c,663,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCOPIEDSTATCHANGES - BATTLESTRINGS_TABLE_START] = sText_PkmnCopiedStatChanges,",active_reference
local:src/battle_message.c:sText_PkmnGotFree,sText_PkmnGotFree,BATTLE_SYSTEM,src/battle_message.c,664,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNGOTFREE - BATTLESTRINGS_TABLE_START] = sText_PkmnGotFree,",active_reference
local:src/battle_message.c:sText_PkmnShedLeechSeed,sText_PkmnShedLeechSeed,BATTLE_SYSTEM,src/battle_message.c,665,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSHEDLEECHSEED - BATTLESTRINGS_TABLE_START] = sText_PkmnShedLeechSeed,",active_reference
local:src/battle_message.c:sText_PkmnBlewAwaySpikes,sText_PkmnBlewAwaySpikes,BATTLE_SYSTEM,src/battle_message.c,666,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNBLEWAWAYSPIKES - BATTLESTRINGS_TABLE_START] = sText_PkmnBlewAwaySpikes,",active_reference
local:src/battle_message.c:sText_PkmnFledFromBattle,sText_PkmnFledFromBattle,BATTLE_SYSTEM,src/battle_message.c,667,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNFLEDFROMBATTLE - BATTLESTRINGS_TABLE_START] = sText_PkmnFledFromBattle,",active_reference
local:src/battle_message.c:sText_PkmnForesawAttack,sText_PkmnForesawAttack,BATTLE_SYSTEM,src/battle_message.c,668,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNFORESAWATTACK - BATTLESTRINGS_TABLE_START] = sText_PkmnForesawAttack,",active_reference
local:src/battle_message.c:sText_PkmnTookAttack,sText_PkmnTookAttack,BATTLE_SYSTEM,src/battle_message.c,669,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTOOKATTACK - BATTLESTRINGS_TABLE_START] = sText_PkmnTookAttack,",active_reference
local:src/battle_message.c:sText_PkmnAttack,sText_PkmnAttack,BATTLE_SYSTEM,src/battle_message.c,670,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNATTACK - BATTLESTRINGS_TABLE_START] = sText_PkmnAttack,",active_reference
local:src/battle_message.c:sText_PkmnCenterAttention,sText_PkmnCenterAttention,BATTLE_SYSTEM,src/battle_message.c,671,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCENTERATTENTION - BATTLESTRINGS_TABLE_START] = sText_PkmnCenterAttention,",active_reference
local:src/battle_message.c:sText_PkmnChargingPower,sText_PkmnChargingPower,BATTLE_SYSTEM,src/battle_message.c,672,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCHARGINGPOWER - BATTLESTRINGS_TABLE_START] = sText_PkmnChargingPower,",active_reference
local:src/battle_message.c:sText_NaturePowerTurnedInto,sText_NaturePowerTurnedInto,BATTLE_SYSTEM,src/battle_message.c,673,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_NATUREPOWERTURNEDINTO - BATTLESTRINGS_TABLE_START] = sText_NaturePowerTurnedInto,",active_reference
local:src/battle_message.c:sText_PkmnStatusNormal,sText_PkmnStatusNormal,BATTLE_SYSTEM,src/battle_message.c,674,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSTATUSNORMAL - BATTLESTRINGS_TABLE_START] = sText_PkmnStatusNormal,",active_reference
local:src/battle_message.c:sText_PkmnHasNoMovesLeft,sText_PkmnHasNoMovesLeft,BATTLE_SYSTEM,src/battle_message.c,675,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNHASNOMOVESLEFT - BATTLESTRINGS_TABLE_START] = sText_PkmnHasNoMovesLeft,",active_reference
local:src/battle_message.c:sText_PkmnSubjectedToTorment,sText_PkmnSubjectedToTorment,BATTLE_SYSTEM,src/battle_message.c,676,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSUBJECTEDTOTORMENT - BATTLESTRINGS_TABLE_START] = sText_PkmnSubjectedToTorment,",active_reference
local:src/battle_message.c:sText_PkmnCantUseMoveTorment,sText_PkmnCantUseMoveTorment,BATTLE_SYSTEM,src/battle_message.c,677,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCANTUSEMOVETORMENT - BATTLESTRINGS_TABLE_START] = sText_PkmnCantUseMoveTorment,",active_reference
local:src/battle_message.c:sText_PkmnTighteningFocus,sText_PkmnTighteningFocus,BATTLE_SYSTEM,src/battle_message.c,678,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTIGHTENINGFOCUS - BATTLESTRINGS_TABLE_START] = sText_PkmnTighteningFocus,",active_reference
local:src/battle_message.c:sText_PkmnFellForTaunt,sText_PkmnFellForTaunt,BATTLE_SYSTEM,src/battle_message.c,679,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNFELLFORTAUNT - BATTLESTRINGS_TABLE_START] = sText_PkmnFellForTaunt,",active_reference
local:src/battle_message.c:sText_PkmnCantUseMoveTaunt,sText_PkmnCantUseMoveTaunt,BATTLE_SYSTEM,src/battle_message.c,680,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCANTUSEMOVETAUNT - BATTLESTRINGS_TABLE_START] = sText_PkmnCantUseMoveTaunt,",active_reference
local:src/battle_message.c:sText_PkmnReadyToHelp,sText_PkmnReadyToHelp,BATTLE_SYSTEM,src/battle_message.c,681,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNREADYTOHELP - BATTLESTRINGS_TABLE_START] = sText_PkmnReadyToHelp,",active_reference
local:src/battle_message.c:sText_PkmnSwitchedItems,sText_PkmnSwitchedItems,BATTLE_SYSTEM,src/battle_message.c,682,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSWITCHEDITEMS - BATTLESTRINGS_TABLE_START] = sText_PkmnSwitchedItems,",active_reference
local:src/battle_message.c:sText_PkmnCopiedFoe,sText_PkmnCopiedFoe,BATTLE_SYSTEM,src/battle_message.c,683,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCOPIEDFOE - BATTLESTRINGS_TABLE_START] = sText_PkmnCopiedFoe,",active_reference
