id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,exact_raw,reconcile_decision,reconcile_reason
dlg_4da076286ddf518d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideWest/scripts.inc,312,BattleFrontier_OutsideWest_Text_ThisIsBattleTower,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,This is the BATTLE TOWER.\pTRAINERS bring their best-raised\nPOKéMON for elimination-style matches.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_fdd4c58bb1454a36,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,387,BattleFrontier_OutsideEast_Text_LikeToHaveNameRecordedHere,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Oh, yeah, okay!\nSo this is the RANKING HALL!\pI'd like to go down in history as\na super champ and have my name\lrecorded here for posterity.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_60fb0782b9406e5f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,394,BattleFrontier_OutsideEast_Text_CanDoAnythingWithYou,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"With you by my side, I can do anything.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_c63873b68a645593,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,397,BattleFrontier_OutsideEast_Text_PowerOfOurLoveWillOvercome,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Ooh, darling, you are so wonderful!\pOoh, I just can't wait anymore!\pLet's go to a MULTI BATTLE ROOM\nright this instant!\pIf we get together in the BATTLE SALON,\nthe power of our love will overcome\leveryone we meet.\pWhy, before us, darling, everything\nwill topple like dominoes!$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_0a7a20ded11c6c3c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,417,BattleFrontier_OutsideEast_Text_OddTreeHereSeemsToWiggle,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Excuse me, young one.\nHave you good eyesight?\pThere is an odd tree past here, and to\nmy tired eyes it seems to wiggle.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_64de2d111d34f304,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,423,BattleFrontier_OutsideEast_Text_OnceAnOddTreePastHere,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Excuse me, young one.\nHave you a good memory?\pI have this feeling there once was\nan odd tree past here.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_d1f2e1dee2e0760d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,429,BattleFrontier_OutsideEast_Text_StickyMonWithLongTail,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"I…\nI saw it!\pThere was a sticky sort of a POKéMON\nwith a long tail up ahead!\pIt was hiding under a boulder, and\nit kept staring at me!$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_a3a5f2b8ddc58270,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,295,BattleFrontier_ReceptionGate_Text_FirstTimeHereThisWay,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Is it your first time here?\nPlease step this way!$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_17a1b7346de3449b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,299,BattleFrontier_ReceptionGate_Text_WelcomeToBattleFrontier,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The front lines of POKéMON battling!\nWelcome to the BATTLE FRONTIER!$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_903dbcc88eb345cd,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,303,BattleFrontier_ReceptionGate_Text_IssueFrontierPass,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"For a first-time visitor, we issue\nthe FRONTIER PASS.\pIt's for use at all the facilities\nin the BATTLE FRONTIER.\pHere you are!$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_01076828fc13c862,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,310,BattleFrontier_ReceptionGate_Text_ObtainedFrontierPass,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,{PLAYER} obtained\nthe FRONTIER PASS.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_c78937534dea8d0e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,318,BattleFrontier_ReceptionGate_Text_EnjoyBattleFrontier,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,We hope you enjoy all that the BATTLE\nFRONTIER has to offer!$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_51a9103d965e02c9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,322,BattleFrontier_ReceptionGate_Text_IfItIsntPlayerYouCame,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"???: Well, if it isn't {PLAYER}{KUN}!\nYou came out here!$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_05191f01b967811d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,326,BattleFrontier_ReceptionGate_Text_OhMrScottGoodDay,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"GUIDE: Oh! MR. SCOTT, sir!\nGood day to you, sir!$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_d98b1e31cb8456a5,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,330,BattleFrontier_ReceptionGate_Text_ScottGreatToSeeYouHere,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"SCOTT: It's great to see you here,\nit really is!\pI hope you'll take your time and\nexplore everywhere.\pNaturally, I hope you'll also experience\nthe pure essence of battling.\pI also have my quarters here, so feel\nfree to visit if you have time.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_d1195938324209f2,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,340,BattleFrontier_ReceptionGate_Text_YourGuideToFacilities,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I'm your guide to the various facilities\nhere in the BATTLE FRONTIER.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_d6f4531bf053eeff,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,344,BattleFrontier_ReceptionGate_Text_LearnAboutWhich2,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Which would you like to learn about?$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_659bd3057c46577a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,347,BattleFrontier_ReceptionGate_Text_BattleTowerInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"It is the gigantic tower considered\nto be the BATTLE FRONTIER's symbol.\pThere are four kinds of BATTLE ROOMS\nin the tower for SINGLE, DOUBLE, MULTI,\land LINK MULTI BATTLES.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_2e357658a02fd381,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,354,BattleFrontier_ReceptionGate_Text_BattleDomeInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE DOME is the large building\nshaped like a huge egg.\pEvents named Battle Tourneys are held\nin this facility.\pThe Battle Tourneys are offered in\ntwo courses--for SINGLE and DOUBLE\lBATTLES.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_93587a300e621447,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,363,BattleFrontier_ReceptionGate_Text_BattlePalaceInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE PALACE is the red building\non the right of the BATTLE FRONTIER.\pThere are two kinds of BATTLE HALLS\nfor SINGLE and DOUBLE BATTLES.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_72dd8c365e94912e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,369,BattleFrontier_ReceptionGate_Text_BattleArenaInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE ARENA is the dojo-like\nbuilding at the center-right of\lthe BATTLE FRONTIER.\pAn event called the Set KO Tourney\ntakes place at the BATTLE ARENA.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_3f4a2b047e90a1be,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,376,BattleFrontier_ReceptionGate_Text_BattleFactoryInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE FACTORY is the large\nbuilding that is the closest to us.\pAn event called the Battle Swap\nis conducted there.\pThe Battle Swap event is offered in\ntwo courses for SINGLE and DOUBLE\lBATTLES.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_f92edb75fcf8481d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,385,BattleFrontier_ReceptionGate_Text_BattlePikeInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE PIKE is the building shaped\nlike a POKéMON at the center-left of\lthe BATTLE FRONTIER.\pAn event called the Battle Choice\nis conducted there.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_056f17bc5ab9f810,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,392,BattleFrontier_ReceptionGate_Text_BattlePyramidInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE PYRAMID is the enormous\npyramid.\pAn event called the Battle Quest\nis conducted there.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_0639e1a6c95f5a64,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,398,BattleFrontier_ReceptionGate_Text_RankingHallInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"The RANKING HALL is located near\nthe BATTLE TOWER.\pThere, you may see the most fantastic\nrecords left by the TRAINERS that\ltook on the many challenges of\lthe BATTLE FRONTIER.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_e08ce0a5d4c66b01,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,406,BattleFrontier_ReceptionGate_Text_ExchangeCornerInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The EXCHANGE SERVICE CORNER is near\nthe BATTLE TOWER.\pThe Battle Points you have earned in\nthe BATTLE FRONTIER may be exchanged\lfor fabulous prizes there.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_f0affdab9b2d104b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,413,BattleFrontier_ReceptionGate_Text_YourGuideToRules,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I'm your guide to the basic rules that\nare common to all the challenges\loffered by the facilities in the BATTLE\lFRONTIER.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_7b5dbc1b008e6ce3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,419,BattleFrontier_ReceptionGate_Text_LearnAboutWhat,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,What would you like to learn about?$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_288a0447a700f6fa,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,422,BattleFrontier_ReceptionGate_Text_LevelModeInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,All the challenges at the BATTLE\nFRONTIER's facilities come in\ltwo courses--Level 50 and Open Level.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_48e2210cb73f31e1,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,427,BattleFrontier_ReceptionGate_Text_Level50Info,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"The Level 50 course is open to POKéMON\nup to and including Level 50.\pPlease keep in mind, however, that\nno TRAINER you face will have any\lPOKéMON below Level 50.\pThis course is the entry level for\nbattles at the BATTLE FRONTIER.\pTo begin, we hope you will challenge\nthis course.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_b907d1eea0bc78ac,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,438,BattleFrontier_ReceptionGate_Text_OpenLevelInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"The Open Level course places no limit\non the levels of POKéMON entering\lchallenges.\pThe levels of your opponents will\nbe adjusted to match the levels of\lyour POKéMON.\pHowever, no TRAINER you face will\nhave any POKéMON below Level 60.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_b7877a5f6619ca6a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,448,BattleFrontier_ReceptionGate_Text_MonEntryInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Virtually any kind of POKéMON may take\non the challenges at all facilities.\pEGGS and certain kinds of POKéMON,\nhowever, are not permitted.\pThe numbers of POKéMON required for\nchallenges will depend on the facility.\pAt all facilities, however, two or more\nof the same kind of POKéMON are not\lpermitted.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_0e857ac47823d219,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,459,BattleFrontier_ReceptionGate_Text_HoldItemsInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"When entering a challenge at a BATTLE\nFRONTIER facility, POKéMON may not\lbe holding the same kind of item.\pPlease make sure that all POKéMON\nentering a challenge are holding\ldifferent items.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_a088b75a39335b90,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,467,BattleFrontier_ReceptionGate_Text_YourGuideToFrontierPass,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I'm your guide to the FRONTIER PASS.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_dbc53496e8e81be4,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,470,BattleFrontier_ReceptionGate_Text_LearnAboutWhich1,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Which would you like to learn about?$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_139ccecbb8804b56,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,473,BattleFrontier_ReceptionGate_Text_SymbolsInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"There are seven facilities at\nthe BATTLE FRONTIER.\pTRAINERS who gain recognition for\ntheir abilities may be rewarded with\lsymbols from each of the facilities.\pTo earn a symbol, TRAINERS may need\nto defeat other TRAINERS in a row,\land may need to win events repeatedly.\pIt's certainly not easy to win symbols.\nI wish you the best of luck!$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_dc6109fc19d7e4e3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,485,BattleFrontier_ReceptionGate_Text_RecordedBattleInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,It is possible to record one battle\non your FRONTIER PASS.\pYou may record a battle you had with\na friend or friends.\pOr you may record a battle conducted\nat the BATTLE FRONTIER excluding\lmatches at the BATTLE PIKE or\lthe BATTLE PYRAMID.\pYou may choose to record your match\nat the end of a battle.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_e28d8dde983fdac4,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,497,BattleFrontier_ReceptionGate_Text_BattlePointsInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Battle Points are rewards given to\nTRAINERS who battled outstandingly\lat the BATTLE FRONTIER.\pYou may trade in your Battle Points\nfor prizes at the EXCHANGE SERVICE\lCORNER.$,NEEDS_TRANSLATION,exact current target remains untranslated
