id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,exact_raw,reconcile_decision,reconcile_reason,english_raw,thai,translation_status
dlg_4da076286ddf518d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideWest/scripts.inc,310,BattleFrontier_OutsideWest_Text_ThisIsBattleTower,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,This is the BATTLE TOWER.\pTRAINERS bring their best-raised\nPOKéMON for elimination-style matches.$,NEEDS_TRANSLATION,exact current target remains untranslated,This is the BATTLE TOWER.\pTRAINERS bring their best-raised\nPOKéMON for elimination-style matches.$,นี่คือแบทเทิลทาวเวอร์.\pเทรนเนอร์จะนำโปเกมอนที่ฝึกมา\nอย่างดีที่สุดมาประลองแบบคัดออก.$,TRANSLATED
dlg_926a98202c5f6595,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,251,BattleFrontier_OutsideEast_Text_BattleTowerFeelsSpecial,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Wow!\nIt's huge!\pThe BATTLE TOWER feels special.\nIt's different from the others.$,NEEDS_TRANSLATION,exact current target remains untranslated,Wow!\nIt's huge!\pThe BATTLE TOWER feels special.\nIt's different from the others.$,ว้าว!\nใหญ่จัง!\pแบทเทิลทาวเวอร์ดูพิเศษจริง ๆ.\nต่างจากที่อื่นเลย.$,TRANSLATED
dlg_2a48cb03a0356efb,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,257,BattleFrontier_OutsideEast_Text_ConquerLeagueAndFrontier,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,My grand ambition is to conquer both\nthe BATTLE FRONTIER and the POKéMON\lLEAGUE.\pAnd if my dream comes true…\pI… I'm going to ask MIMI next door\nif she will be friends with me!$,NEEDS_TRANSLATION,exact current target remains untranslated,My grand ambition is to conquer both\nthe BATTLE FRONTIER and the POKéMON\lLEAGUE.\pAnd if my dream comes true…\pI… I'm going to ask MIMI next door\nif she will be friends with me!$,ความใฝ่ฝันของฉันคือพิชิตทั้ง\nแบทเทิลฟรอนเทียร์และโปเกมอน\lลีกให้ได้.\pแล้วถ้าความฝันเป็นจริง…\pฉะ…ฉันจะไปถามมิมิข้างบ้าน\nว่าจะเป็นเพื่อนกับฉันไหม!$,TRANSLATED
dlg_0c06b63fd2ccdb9d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,265,BattleFrontier_OutsideEast_Text_PyramidTooHarsh,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"The BATTLE PYRAMID's too harsh!\nI just can't make it to the top!\pSince I'm out of options, maybe I can\nclimb the outside…$",NEEDS_TRANSLATION,exact current target remains untranslated,"The BATTLE PYRAMID's too harsh!\nI just can't make it to the top!\pSince I'm out of options, maybe I can\nclimb the outside…$",แบทเทิลพีระมิดโหดเกินไป!\nฉันขึ้นไปถึงยอดไม่ได้เลย!\pหมดหนทางแล้ว บางทีฉันอาจ\nปีนจากข้างนอกก็ได้…$,TRANSLATED
dlg_4405c00648ff2c50,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,271,BattleFrontier_OutsideEast_Text_ThriveInDarkness,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I thrive in darkness…\nYes… What is worthy of me?\lNone other than the BATTLE PYRAMID…\pWhat say you to wandering in darkness\nand in utter and total desperation?$,NEEDS_TRANSLATION,exact current target remains untranslated,I thrive in darkness…\nYes… What is worthy of me?\lNone other than the BATTLE PYRAMID…\pWhat say you to wandering in darkness\nand in utter and total desperation?$,ฉันรุ่งเรืองในความมืด…\nใช่… อะไรคู่ควรกับฉัน?\lก็ต้องแบทเทิลพีระมิดเท่านั้น…\pว่าไง จะลองหลงอยู่ในความมืด\nและความสิ้นหวังสุดขีดไหม?$,TRANSLATED
dlg_249698a8269f1259,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,278,BattleFrontier_OutsideEast_Text_PutTogetherUltimateTeam,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"I didn't sleep for a week, but then\nI put together the ultimate team!\pI can't see myself losing, no joke.\nWe're storming the BATTLE ARENA!$",NEEDS_TRANSLATION,exact current target remains untranslated,"I didn't sleep for a week, but then\nI put together the ultimate team!\pI can't see myself losing, no joke.\nWe're storming the BATTLE ARENA!$",ฉันไม่ได้นอนทั้งสัปดาห์ แต่ก็\nจัดทีมสุดยอดขึ้นมาได้!\pไม่มีทางเห็นตัวเองแพ้แน่ ๆ.\nเราจะบุกแบทเทิลอารีนา!$,TRANSLATED
dlg_fb25e7c743d22297,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,284,BattleFrontier_OutsideEast_Text_DidScottBringYouHere,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Did SCOTT bring you here, too?\nWhat is it with that guy?\pIt sounds like he really does know\nhow to spot talented TRAINERS, but…\pI've never seen him battling in person\never.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Did SCOTT bring you here, too?\nWhat is it with that guy?\pIt sounds like he really does know\nhow to spot talented TRAINERS, but…\pI've never seen him battling in person\never.$",สก็อตต์พาเธอมาที่นี่ด้วยเหรอ?\nหมอนั่นเป็นอะไรกันนะ?\pได้ยินว่าเขามองออกจริง ๆ ว่า\nเทรนเนอร์คนไหนมีพรสวรรค์ แต่…\pฉันไม่เคยเห็นเขาสู้ด้วยตัวเอง\nสักครั้งเลย.$,TRANSLATED
dlg_bfee02f2f60851b0,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,292,BattleFrontier_OutsideEast_Text_BelieveInYouBuddy,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"ZIGG!\nI believe in you, little buddy!\pI'll make my little ZIGG any favorite\ntasty treats you like if you win!$",NEEDS_TRANSLATION,exact current target remains untranslated,"ZIGG!\nI believe in you, little buddy!\pI'll make my little ZIGG any favorite\ntasty treats you like if you win!$",ซิกก์!\nฉันเชื่อในตัวนาย เพื่อนตัวน้อย!\pถ้าชนะ ฉันจะทำของอร่อยที่\nซิกก์ชอบให้กินเลย!$,TRANSLATED
dlg_c1640fad42f615de,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,298,BattleFrontier_OutsideEast_Text_ZigzagoonLooksVacant,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,ZIGZAGOON looks vacant…$,NEEDS_TRANSLATION,exact current target remains untranslated,ZIGZAGOON looks vacant…$,ซิกซากูนดูเหม่อลอย…$,TRANSLATED
dlg_cbf85d9c2f6a35bf,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,301,BattleFrontier_OutsideEast_Text_PeopleCallMeBusybody,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"People call me a busybody,\nbut I can't help it.\pYour hat's on crooked!\nOh, no, trash on the ground!\lOops, it's almost dinnertime!\pI don't know if I can stand to just\nwatch at the BATTLE PALACE…$",NEEDS_TRANSLATION,exact current target remains untranslated,"People call me a busybody,\nbut I can't help it.\pYour hat's on crooked!\nOh, no, trash on the ground!\lOops, it's almost dinnertime!\pI don't know if I can stand to just\nwatch at the BATTLE PALACE…$",คนชอบเรียกฉันว่าจุ้นจ้าน\nแต่ฉันห้ามตัวเองไม่ได้.\pหมวกเธอเอียงนะ!\nโอ๊ะ มีขยะบนพื้น!\lแย่แล้ว ใกล้เวลาอาหารเย็น!\pไม่รู้ว่าฉันจะทนแค่ยืนดู\nที่แบทเทิลพาเลซได้ไหม…$,TRANSLATED
dlg_51d3a239a66bcddb,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,313,BattleFrontier_OutsideEast_Text_FastOnBikeAndBattles,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"I'm fast on my BIKE, and that goes for\nthe way I battle, too.\pI win matches in the blink of\nan eye!$",NEEDS_TRANSLATION,exact current target remains untranslated,"I'm fast on my BIKE, and that goes for\nthe way I battle, too.\pI win matches in the blink of\nan eye!$",ฉันเร็วทั้งตอนขี่จักรยาน\nและตอนต่อสู้ด้วย.\pฉันชนะได้ในพริบตา\nเลยล่ะ!$,TRANSLATED
dlg_96d0af24c6269bf0,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,319,BattleFrontier_OutsideEast_Text_BetterThanDaddyAtPokemon,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I'm better than my daddy\nat POKéMON.$,NEEDS_TRANSLATION,exact current target remains untranslated,I'm better than my daddy\nat POKéMON.$,ฉันเก่งเรื่องโปเกมอน\nกว่าพ่ออีก.$,TRANSLATED
dlg_2a50c18e938af429,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,323,BattleFrontier_OutsideEast_Text_GoRackUpSomeWinsForDaddy,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Go on, my baby sweetie!\nGo rack up some wins for Daddy!\pYou're just like your mother,\nso you'll be dominating!$",NEEDS_TRANSLATION,exact current target remains untranslated,"Go on, my baby sweetie!\nGo rack up some wins for Daddy!\pYou're just like your mother,\nso you'll be dominating!$",ลุยเลย ลูกรักของพ่อ!\nไปกวาดชัยชนะมาให้พ่อนะ!\pลูกเหมือนแม่ไม่มีผิด\nเพราะงั้นต้องเก่งแน่!$,TRANSLATED
dlg_2f4860a4237d1b29,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,329,BattleFrontier_OutsideEast_Text_HeardPrettyGirlAtBattleArena,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"It wasn't easy getting here,\nbut I'd heard about this knockout\lpretty girl at the BATTLE ARENA.\pInstead of her, do you know what\nI found?\pA whole teeming mob of sweaty,\nstinky, and primitive martial artists!$",NEEDS_TRANSLATION,exact current target remains untranslated,"It wasn't easy getting here,\nbut I'd heard about this knockout\lpretty girl at the BATTLE ARENA.\pInstead of her, do you know what\nI found?\pA whole teeming mob of sweaty,\nstinky, and primitive martial artists!$",กว่าจะมาถึงนี่ไม่ง่ายเลย\nแต่ฉันได้ยินว่าที่แบทเทิลอารีนา\lมีสาวสวยสุด ๆ อยู่.\pแต่รู้ไหมว่า\nฉันเจออะไรแทน?\pฝูงนักสู้ตัวเหม็นเหงื่อ\nท่าทางเถื่อนเต็มไปหมด!$,TRANSLATED
dlg_e107ef1156b55014,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,338,BattleFrontier_OutsideEast_Text_SometimesImportantOldManInThere,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"I sometimes see this really important-\nlooking old man going in there.\pHe has these really awesome POKéMON.\nHe seems really nice, though.$",NEEDS_TRANSLATION,exact current target remains untranslated,"I sometimes see this really important-\nlooking old man going in there.\pHe has these really awesome POKéMON.\nHe seems really nice, though.$",บางครั้งฉันเห็นคุณปู่ท่าทาง\nสำคัญมากเข้าไปในนั้น.\pเขามีโปเกมอนสุดยอดมาก ๆ.\nแต่ดูเป็นคนใจดีนะ.$,TRANSLATED
dlg_7cc19ed61e0d1c77,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,344,BattleFrontier_OutsideEast_Text_LegendOfBattlePyramid,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Do you know it?\nThe legend of the BATTLE PYRAMID?\pWhen there comes a confident TRAINER\nreaching for the golden pinnacle,\lthere shall appear a man among men.\pDon't know that legend?\nWell, of course not!\lI just made it up!\pWhat's it supposed to mean?\nThat, my friend, I can't say!$",NEEDS_TRANSLATION,exact current target remains untranslated,"Do you know it?\nThe legend of the BATTLE PYRAMID?\pWhen there comes a confident TRAINER\nreaching for the golden pinnacle,\lthere shall appear a man among men.\pDon't know that legend?\nWell, of course not!\lI just made it up!\pWhat's it supposed to mean?\nThat, my friend, I can't say!$",รู้จักไหม?\nตำนานแห่งแบทเทิลพีระมิด?\pเมื่อเทรนเนอร์ผู้มั่นใจ\nมุ่งสู่ยอดสีทอง\lบุรุษเหนือบุรุษจะปรากฏตัว.\pไม่รู้จักตำนานนี้เหรอ?\nก็แน่อยู่แล้ว!\lฉันเพิ่งแต่งขึ้นเอง!\pแล้วมันหมายความว่าอะไร?\nเรื่องนั้นฉันก็บอกไม่ได้หรอก!$,TRANSLATED
dlg_605599bc513d2a11,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,356,BattleFrontier_OutsideEast_Text_GotWipedOut,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Man! Oh man!\nI've never lost once before!\pBut I got wiped out with no saving\ngrace at all!\pAnd then I'm told I don't have any\ntalent?! Man!$,NEEDS_TRANSLATION,exact current target remains untranslated,Man! Oh man!\nI've never lost once before!\pBut I got wiped out with no saving\ngrace at all!\pAnd then I'm told I don't have any\ntalent?! Man!$,โธ่เอ๊ย! ให้ตายสิ!\nฉันไม่เคยแพ้มาก่อนเลย!\pแต่ครั้งนี้โดนถล่มยับ\nไม่มีทางแก้ตัวเลย!\pแล้วยังมาบอกว่าฉันไม่มี\nพรสวรรค์อีก?! ให้ตายสิ!$,TRANSLATED
dlg_e2081df34076992a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,367,BattleFrontier_OutsideEast_Text_EnoughBattlePointsForDoll,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Yes!\nI've finally got enough Battle Points!\pI guess I'll trade for another giant\nplush DOLL!$,NEEDS_TRANSLATION,exact current target remains untranslated,Yes!\nI've finally got enough Battle Points!\pI guess I'll trade for another giant\nplush DOLL!$,เยส!\nในที่สุดก็มีแบทเทิลพอยต์พอแล้ว!\pคราวนี้จะเอาไปแลก\nตุ๊กตาผ้าตัวยักษ์อีกตัว!$,TRANSLATED
dlg_fdd4c58bb1454a36,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,373,BattleFrontier_OutsideEast_Text_LikeToHaveNameRecordedHere,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Oh, yeah, okay!\nSo this is the RANKING HALL!\pI'd like to go down in history as\na super champ and have my name\lrecorded here for posterity.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Oh, yeah, okay!\nSo this is the RANKING HALL!\pI'd like to go down in history as\na super champ and have my name\lrecorded here for posterity.$",โอ้ ใช่แล้ว!\nที่นี่คือแรงกิงฮอลล์สินะ!\pฉันอยากให้ชื่อถูกจารึกไว้\nในประวัติศาสตร์ในฐานะแชมป์สุดยอด\lให้คนรุ่นหลังได้เห็น.$,TRANSLATED
dlg_60fb0782b9406e5f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,380,BattleFrontier_OutsideEast_Text_CanDoAnythingWithYou,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"With you by my side, I can do anything.$",NEEDS_TRANSLATION,exact current target remains untranslated,"With you by my side, I can do anything.$",ถ้ามีเธออยู่ข้าง ๆ ฉันทำได้ทุกอย่าง.$,TRANSLATED
dlg_c63873b68a645593,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,383,BattleFrontier_OutsideEast_Text_PowerOfOurLoveWillOvercome,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Ooh, darling, you are so wonderful!\pOoh, I just can't wait anymore!\pLet's go to a MULTI BATTLE ROOM\nright this instant!\pIf we get together in the BATTLE SALON,\nthe power of our love will overcome\leveryone we meet.\pWhy, before us, darling, everything\nwill topple like dominoes!$",NEEDS_TRANSLATION,exact current target remains untranslated,"Ooh, darling, you are so wonderful!\pOoh, I just can't wait anymore!\pLet's go to a MULTI BATTLE ROOM\nright this instant!\pIf we get together in the BATTLE SALON,\nthe power of our love will overcome\leveryone we meet.\pWhy, before us, darling, everything\nwill topple like dominoes!$",โอ้ ที่รัก เธอวิเศษที่สุด!\pโอ๊ย ฉันรอไม่ไหวแล้ว!\pไปห้องมัลติแบทเทิล\nตอนนี้เลย!\pถ้าเราเข้าคู่กันในแบทเทิลซาลอน\nพลังแห่งรักของเราจะเอาชนะ\lทุกคนที่เจอได้แน่.\pต่อหน้าเรานะที่รัก ทุกอย่าง\nจะล้มเป็นโดมิโนเลย!$,TRANSLATED
dlg_0a7a20ded11c6c3c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,397,BattleFrontier_OutsideEast_Text_OddTreeHereSeemsToWiggle,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Excuse me, young one.\nHave you good eyesight?\pThere is an odd tree past here, and to\nmy tired eyes it seems to wiggle.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Excuse me, young one.\nHave you good eyesight?\pThere is an odd tree past here, and to\nmy tired eyes it seems to wiggle.$",ขอโทษนะ เจ้าหนู.\nสายตาดีไหม?\pเลยจากนี่ไปมีต้นไม้แปลก ๆ อยู่\nตาแก่ของฉันเห็นเหมือนมันขยับได้.$,TRANSLATED
dlg_64de2d111d34f304,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,403,BattleFrontier_OutsideEast_Text_OnceAnOddTreePastHere,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Excuse me, young one.\nHave you a good memory?\pI have this feeling there once was\nan odd tree past here.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Excuse me, young one.\nHave you a good memory?\pI have this feeling there once was\nan odd tree past here.$",ขอโทษนะ เจ้าหนู.\nความจำดีไหม?\pฉันรู้สึกว่าเมื่อก่อน\nเลยจากนี่ไปเคยมีต้นไม้แปลก ๆ อยู่.$,TRANSLATED
dlg_d1f2e1dee2e0760d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideEast/scripts.inc,409,BattleFrontier_OutsideEast_Text_StickyMonWithLongTail,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"I…\nI saw it!\pThere was a sticky sort of a POKéMON\nwith a long tail up ahead!\pIt was hiding under a boulder, and\nit kept staring at me!$",NEEDS_TRANSLATION,exact current target remains untranslated,"I…\nI saw it!\pThere was a sticky sort of a POKéMON\nwith a long tail up ahead!\pIt was hiding under a boulder, and\nit kept staring at me!$",ฉะ…\nฉันเห็นมันแล้ว!\pข้างหน้ามีโปเกมอนเหนียว ๆ\nหางยาวอยู่ตัวหนึ่ง!\pมันซ่อนอยู่ใต้ก้อนหิน\nแล้วก็จ้องฉันไม่หยุดเลย!$,TRANSLATED
dlg_a3a5f2b8ddc58270,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,296,BattleFrontier_ReceptionGate_Text_FirstTimeHereThisWay,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Is it your first time here?\nPlease step this way!$,NEEDS_TRANSLATION,exact current target remains untranslated,Is it your first time here?\nPlease step this way!$,มาที่นี่ครั้งแรกใช่ไหม?\nเชิญทางนี้เลย!$,TRANSLATED
dlg_17a1b7346de3449b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,300,BattleFrontier_ReceptionGate_Text_WelcomeToBattleFrontier,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The front lines of POKéMON battling!\nWelcome to the BATTLE FRONTIER!$,NEEDS_TRANSLATION,exact current target remains untranslated,The front lines of POKéMON battling!\nWelcome to the BATTLE FRONTIER!$,แนวหน้าของการต่อสู้โปเกมอน!\nยินดีต้อนรับสู่แบทเทิลฟรอนเทียร์!$,TRANSLATED
dlg_903dbcc88eb345cd,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,304,BattleFrontier_ReceptionGate_Text_IssueFrontierPass,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"For a first-time visitor, we issue\nthe FRONTIER PASS.\pIt's for use at all the facilities\nin the BATTLE FRONTIER.\pHere you are!$",NEEDS_TRANSLATION,exact current target remains untranslated,"For a first-time visitor, we issue\nthe FRONTIER PASS.\pIt's for use at all the facilities\nin the BATTLE FRONTIER.\pHere you are!$",สำหรับผู้มาเยือนครั้งแรก เราจะมอบ\nฟรอนเทียร์พาสให้.\pใช้ได้กับทุกสถานที่\nในแบทเทิลฟรอนเทียร์.\pรับไปเลย!$,TRANSLATED
dlg_01076828fc13c862,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,311,BattleFrontier_ReceptionGate_Text_ObtainedFrontierPass,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,{PLAYER} obtained\nthe FRONTIER PASS.$,NEEDS_TRANSLATION,exact current target remains untranslated,{PLAYER} obtained\nthe FRONTIER PASS.$,{PLAYER} ได้รับ\nฟรอนเทียร์พาส.$,TRANSLATED
dlg_c78937534dea8d0e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,318,BattleFrontier_ReceptionGate_Text_EnjoyBattleFrontier,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,We hope you enjoy all that the BATTLE\nFRONTIER has to offer!$,NEEDS_TRANSLATION,exact current target remains untranslated,We hope you enjoy all that the BATTLE\nFRONTIER has to offer!$,ขอให้สนุกกับทุกสิ่งที่\nแบทเทิลฟรอนเทียร์มีให้!$,TRANSLATED
dlg_51a9103d965e02c9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,322,BattleFrontier_ReceptionGate_Text_IfItIsntPlayerYouCame,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"???: Well, if it isn't {PLAYER}{KUN}!\nYou came out here!$",NEEDS_TRANSLATION,exact current target remains untranslated,"???: Well, if it isn't {PLAYER}{KUN}!\nYou came out here!$",???: อ้าว นี่ {PLAYER}{KUN} ไม่ใช่เหรอ!\nมาถึงที่นี่แล้วสินะ!$,TRANSLATED
dlg_05191f01b967811d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,326,BattleFrontier_ReceptionGate_Text_OhMrScottGoodDay,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"GUIDE: Oh! MR. SCOTT, sir!\nGood day to you, sir!$",NEEDS_TRANSLATION,exact current target remains untranslated,"GUIDE: Oh! MR. SCOTT, sir!\nGood day to you, sir!$",ไกด์: โอ้! คุณสก็อตต์ครับ!\nสวัสดีครับ!$,TRANSLATED
