id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,exact_raw,reconcile_decision,reconcile_reason
dlg_c4e24eb6129ce649,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge4/scripts.inc,15,BattleFrontier_Lounge4_Text_WonderIfInterviewsAiring,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I wonder if they'll be airing interviews\nwith tough TRAINERS today?$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_80070ae82680d1c9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,390,BattleFrontier_Lounge7_Text_MegaPunchDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A strong punch\nthrown with\nincredible power.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_88dda4618c2bb80e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,395,BattleFrontier_Lounge7_Text_MegaKickDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,An extremely\npowerful kick with\nintense force.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_febe61054f730b20,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,400,BattleFrontier_Lounge7_Text_BodySlamDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A full-body slam\nthat may cause\nparalysis.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_83aa23a164617165,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,405,BattleFrontier_Lounge7_Text_RockSlideDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Large boulders\nare hurled. May\ncause flinching.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_d55aff8d879f7378,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,410,BattleFrontier_Lounge7_Text_CounterDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Retaliates any\nphysical hit with\ndouble the power.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_2a6f0be9f9bb7d0e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,415,BattleFrontier_Lounge7_Text_ThunderWaveDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A weak jolt of\nelectricity that\nparalyzes the foe.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_5b3e78d3e0e8ccef,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,420,BattleFrontier_Lounge7_Text_SwordsDanceDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A fighting dance\nthat sharply\nraises ATTACK.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_9ec92b7122482ef8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,425,BattleFrontier_Lounge7_Text_DefenseCurlDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Curls up to con-\nceal weak spots\nand raise DEFENSE.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_627e4b2ef1e5a307,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,430,BattleFrontier_Lounge7_Text_SnoreDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A loud attack\nthat can be used\nonly while asleep.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_bfa8dde7bc16c5f1,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,435,BattleFrontier_Lounge7_Text_MudSlapDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Hurls mud in the\nfoe's face to re-\nduce its accuracy.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_6d6ff3f13ef0aab5,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,440,BattleFrontier_Lounge7_Text_SwiftDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Sprays star-\nshaped rays\nthat never miss.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_76fa6fceffadfd82,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,445,BattleFrontier_Lounge7_Text_IcyWindDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A chilling attack\nthat lowers the\nfoe's SPEED.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_e09a8d32502badbf,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,450,BattleFrontier_Lounge7_Text_EndureDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Endures any at-\ntack for 1 turn,\nleaving 1HP.$",NEEDS_TRANSLATION,exact current target remains untranslated
dlg_61633395236b5520,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,455,BattleFrontier_Lounge7_Text_PsychUpDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Copies the foe's\neffect(s) and\ngives to the user.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_2ac1d60479b8dce3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,460,BattleFrontier_Lounge7_Text_IcePunchDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,An icy punch\nthat may\nfreeze the foe.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_be8fd894a356e13a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,465,BattleFrontier_Lounge7_Text_ThunderPunchDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,An electrified\npunch that may\nparalyze the foe.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_2e8caa7e9c3506a8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,470,BattleFrontier_Lounge7_Text_FirePunchDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A fiery punch\nthat may burn\nthe foe.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_7e75dd77a73aef36,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge8/scripts.inc,29,BattleFrontier_Lounge8_Text_KnowAboutFrontierBrains,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Do you know about the FRONTIER\nBRAINS?\pThat's what SCOTT calls the seven\nspecial TRAINERS that run the seven\lfacilities in the BATTLE FRONTIER.$,NEEDS_TRANSLATION,exact current target remains untranslated
dlg_49ba7e48ac8cee96,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge8/scripts.inc,36,BattleFrontier_Lounge8_Text_ToldMeIHaveTalentForBattling,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"At the BATTLE TOWER, an older girl\ntold me that I have a lot of talent\lfor battling!\pI like POKéMON CONTESTS more!\pBut I'm no good at CONTESTS!\pI guess having talent and liking\nsomething aren't the same.$",NEEDS_TRANSLATION,exact current target remains untranslated
