id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,exact_raw,reconcile_decision,reconcile_reason,english_raw,thai,translation_status
dlg_c4e24eb6129ce649,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge4/scripts.inc,16,BattleFrontier_Lounge4_Text_WonderIfInterviewsAiring,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I wonder if they'll be airing interviews\nwith tough TRAINERS today?$,NEEDS_TRANSLATION,exact current target remains untranslated,I wonder if they'll be airing interviews\nwith tough TRAINERS today?$,วันนี้จะมีรายการสัมภาษณ์\nเทรนเนอร์เก่ง ๆ ออกอากาศไหมนะ?$,TRANSLATED
dlg_ef244c9a0169d4b3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge6/scripts.inc,72,BattleFrontier_Lounge6_Text_SkittySoMuchCuterThanImagined,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Giggle!\nA SKITTY is so much cuter than I had\limagined. I'm delighted!$,NEEDS_TRANSLATION,exact current target remains untranslated,Giggle!\nA SKITTY is so much cuter than I had\limagined. I'm delighted!$,ฮิฮิ!\nเอเนโคน่ารักกว่าที่ฉัน\lจินตนาการไว้อีก ดีใจจัง!$,TRANSLATED
dlg_388638c8014f9d98,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,285,BattleFrontier_Lounge7_Text_LeftTutorIntro,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Buhahaha!\pYou couldn't tell it from looking now,\nbut I used to be one tough TRAINER.\pI had a reputation as the toughest\nBEAUTY around, I tell you!\p… … … … … …\pWhat is it now?\nYou don't believe me.\pI'm not like that blowhard woman over\nthere. I'm actually talented!\pLet me prove it to you.\nI can teach your POKéMON special and\lyet cute moves.\pBut my lessons don't come free.\nHow about paying for the moves I teach\lwith a wee bit of Battle Points?$",NEEDS_TRANSLATION,exact current target remains untranslated,"Buhahaha!\pYou couldn't tell it from looking now,\nbut I used to be one tough TRAINER.\pI had a reputation as the toughest\nBEAUTY around, I tell you!\p… … … … … …\pWhat is it now?\nYou don't believe me.\pI'm not like that blowhard woman over\nthere. I'm actually talented!\pLet me prove it to you.\nI can teach your POKéMON special and\lyet cute moves.\pBut my lessons don't come free.\nHow about paying for the moves I teach\lwith a wee bit of Battle Points?$",ฮะฮะฮะ!\pดูจากตอนนี้คงไม่รู้หรอก\nแต่เมื่อก่อนฉันเป็นเทรนเนอร์ที่แกร่งมาก.\pใคร ๆ ก็รู้จักฉันในฐานะสาวงาม\nที่แกร่งที่สุดเลยนะ!\p… … … … … …\pอะไรอีกล่ะ?\nไม่เชื่อฉันสินะ.\pฉันไม่เหมือนยายขี้โม้ตรงนั้นหรอก\nฉันมีฝีมือจริง ๆ!\pจะพิสูจน์ให้ดู.\nฉันสอนท่าพิเศษแถมน่ารัก\lให้โปเกมอนของเธอได้.\pแต่บทเรียนของฉันไม่ฟรีนะ.\nจ่ายค่าท่าที่สอนด้วย\lแบทเทิลพอยต์นิดหน่อยเป็นไง?$,TRANSLATED
dlg_07719a4960c8eb92,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,303,BattleFrontier_Lounge7_Text_LeftTutorWelcomeBack,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Buhahaha!\pAre you back to learn special and\nyet cute POKéMON moves?$,NEEDS_TRANSLATION,exact current target remains untranslated,Buhahaha!\pAre you back to learn special and\nyet cute POKéMON moves?$,ฮะฮะฮะ!\pกลับมาเรียนท่าโปเกมอน\nแบบพิเศษแถมน่ารักอีกแล้วเหรอ?$,TRANSLATED
dlg_4469bf5d0b770217,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,308,BattleFrontier_Lounge7_Text_TeachWhichMove,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Fine, fine, look here!\nWhich move should I teach?$",NEEDS_TRANSLATION,exact current target remains untranslated,"Fine, fine, look here!\nWhich move should I teach?$",เอาล่ะ ๆ ดูนี่!\nอยากให้ฉันสอนท่าไหน?$,TRANSLATED
dlg_e8a22e984a618ce0,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,312,BattleFrontier_Lounge7_Text_MoveWillBeXBattlePoints,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"The move {STR_VAR_1}, is it?\nThat will be {STR_VAR_2} Battle Points, okay?$",NEEDS_TRANSLATION,exact current target remains untranslated,"The move {STR_VAR_1}, is it?\nThat will be {STR_VAR_2} Battle Points, okay?$",ท่า {STR_VAR_1} สินะ?\nต้องใช้ {STR_VAR_2} แบทเทิลพอยต์ ตกลงไหม?$,TRANSLATED
dlg_d3c7441304d5dc31,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,316,BattleFrontier_Lounge7_Text_TeachMoveToWhichMon,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Fine, fine, now pick the POKéMON\nI should teach the move to.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Fine, fine, now pick the POKéMON\nI should teach the move to.$",เอาล่ะ ๆ ทีนี้เลือกโปเกมอน\nที่จะให้ฉันสอนท่านี้.$,TRANSLATED
dlg_5d59f0b78e551a61,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,320,BattleFrontier_Lounge7_Text_HaventGotEnoughPoints,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,What the…\nYou haven't got enough Battle Points!$,NEEDS_TRANSLATION,exact current target remains untranslated,What the…\nYou haven't got enough Battle Points!$,อะไรเนี่ย…\nแบทเทิลพอยต์ไม่พอนี่นา!$,TRANSLATED
dlg_dfe248d514ad7d75,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,324,BattleFrontier_Lounge7_Text_IllTakeBattlePoints,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Do you see how skilled I am now?\nI'll take your Battle Points, thanks!$",NEEDS_TRANSLATION,exact current target remains untranslated,"Do you see how skilled I am now?\nI'll take your Battle Points, thanks!$",เห็นฝีมือฉันแล้วใช่ไหม?\nงั้นขอรับแบทเทิลพอยต์ไปล่ะนะ!$,TRANSLATED
dlg_09eb4f09e683b589,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,328,BattleFrontier_Lounge7_Text_YouDontWantTo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"What's that?\nYou don't want to…\pIf you want to see how skilled I am,\nyou come see me anytime!$",NEEDS_TRANSLATION,exact current target remains untranslated,"What's that?\nYou don't want to…\pIf you want to see how skilled I am,\nyou come see me anytime!$",ว่าไงนะ?\nไม่เอาเหรอ…\pถ้าอยากเห็นฝีมือฉันเมื่อไร\nก็แวะมาได้ตลอดเลย!$,TRANSLATED
dlg_50e61d930e4aa500,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,334,BattleFrontier_Lounge7_Text_RightTutorIntro,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Ihihihi!\pI know it's hard to see now, but I used\nto be one fantastic TRAINER.\pI had a reputation as the most\ninvincible SWIMMER around, I tell you!\p… … … … … …\pWhat's wrong?\nYou don't believe me.\pI'm not like that buffoonish woman over\nthere. I'm actually experienced!\pI can prove it to you.\nI can teach your POKéMON hard and\lyet pretty moves.\pBut my lessons don't come free.\nHow about paying for the moves I teach\lwith a wee bit of Battle Points?$",NEEDS_TRANSLATION,exact current target remains untranslated,"Ihihihi!\pI know it's hard to see now, but I used\nto be one fantastic TRAINER.\pI had a reputation as the most\ninvincible SWIMMER around, I tell you!\p… … … … … …\pWhat's wrong?\nYou don't believe me.\pI'm not like that buffoonish woman over\nthere. I'm actually experienced!\pI can prove it to you.\nI can teach your POKéMON hard and\lyet pretty moves.\pBut my lessons don't come free.\nHow about paying for the moves I teach\lwith a wee bit of Battle Points?$",หึหึหึ!\pตอนนี้อาจดูไม่ออก แต่เมื่อก่อน\nฉันเป็นเทรนเนอร์ชั้นยอดเลยนะ.\pใคร ๆ ก็รู้จักฉันในฐานะนักว่ายน้ำ\nผู้ไร้เทียมทานที่สุดเลยล่ะ!\p… … … … … …\pเป็นอะไรไป?\nไม่เชื่อฉันสินะ.\pฉันไม่เหมือนยายตัวตลกตรงนั้นหรอก\nฉันมีประสบการณ์จริง ๆ!\pฉันพิสูจน์ให้ดูได้.\nฉันสอนท่าหนักแน่นแต่สวยงาม\lให้โปเกมอนของเธอได้.\pแต่บทเรียนของฉันไม่ฟรีนะ.\nจ่ายค่าท่าที่สอนด้วย\lแบทเทิลพอยต์นิดหน่อยเป็นไง?$,TRANSLATED
dlg_1fee619f411ce223,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,352,BattleFrontier_Lounge7_Text_RightTutorWelcomeBack,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Ihihihi!\pHave you come to learn hard and\nyet pretty POKéMON moves?$,NEEDS_TRANSLATION,exact current target remains untranslated,Ihihihi!\pHave you come to learn hard and\nyet pretty POKéMON moves?$,หึหึหึ!\pมาเรียนท่าโปเกมอน\nแบบหนักแน่นแต่สวยงามเหรอ?$,TRANSLATED
dlg_3cae0e29f9c6de59,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,357,BattleFrontier_Lounge7_Text_ThinkLadiesDontGetAlong,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Those ladies, the way they bad-mouth\neach other, you probably think that\lthey don't get along.\pBut if that were true, they wouldn't\nstay out here together, would they?$",NEEDS_TRANSLATION,exact current target remains untranslated,"Those ladies, the way they bad-mouth\neach other, you probably think that\lthey don't get along.\pBut if that were true, they wouldn't\nstay out here together, would they?$",สองคนนั้นชอบเหน็บแนมกัน\nจนคงคิดว่าพวกเธอ\lไม่ถูกกันใช่ไหม.\pแต่ถ้าเป็นแบบนั้นจริง ก็คงไม่\nมายืนอยู่ด้วยกันตรงนี้หรอก จริงไหม?$,TRANSLATED
dlg_ceef8670951739de,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,364,BattleFrontier_Lounge7_Text_LadiesWereStrongAndBeautiful,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"When I was just a wee YOUNGSTER,\nthose ladies were strong and beautiful.\pThey were idols among us TRAINERS.\pEven now, age hasn't dulled their\nabilities.\pIn fact, their POKéMON moves have\ngrown even more polished.\pBut… For some reason, I can't help\nbut feel this…\pTime is so cruel…$",NEEDS_TRANSLATION,exact current target remains untranslated,"When I was just a wee YOUNGSTER,\nthose ladies were strong and beautiful.\pThey were idols among us TRAINERS.\pEven now, age hasn't dulled their\nabilities.\pIn fact, their POKéMON moves have\ngrown even more polished.\pBut… For some reason, I can't help\nbut feel this…\pTime is so cruel…$",ตอนฉันยังเป็นเด็กตัวเล็ก ๆ\nสองคนนั้นทั้งแกร่งและงดงามมาก.\pพวกเธอเป็นไอดอลของเหล่าเทรนเนอร์.\pแม้ตอนนี้ อายุจะเพิ่มขึ้น แต่\nฝีมือของพวกเธอก็ไม่ได้ลดลง.\pจริง ๆ แล้ว ท่าของโปเกมอนพวกเธอ\nยิ่งขัดเกลาจนเฉียบคมกว่าเดิม.\pแต่… ไม่รู้ทำไม ฉันอดรู้สึกไม่ได้\nว่า…\pกาลเวลาช่างโหดร้ายจริง ๆ…$,TRANSLATED
dlg_83a5cfeaef2186b5,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,376,BattleFrontier_Lounge7_Text_SoftboiledDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Recovers up to\nhalf the user's\nmaximum HP.$,NEEDS_TRANSLATION,exact current target remains untranslated,Recovers up to\nhalf the user's\nmaximum HP.$,ฟื้น HP ได้\nสูงสุดครึ่งหนึ่งของ\nHP สูงสุดของผู้ใช้.$,TRANSLATED
dlg_74e89caf258b639f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,381,BattleFrontier_Lounge7_Text_SeismicTossDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Inflicts damage\nidentical to the\nuser's level.$,NEEDS_TRANSLATION,exact current target remains untranslated,Inflicts damage\nidentical to the\nuser's level.$,สร้างความเสียหาย\nเท่ากับเลเวล\nของผู้ใช้.$,TRANSLATED
dlg_7de0d2bd5ef9f124,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,386,BattleFrontier_Lounge7_Text_DreamEaterDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Recovers half the\ndamage inflicted\non a sleeping foe.$,NEEDS_TRANSLATION,exact current target remains untranslated,Recovers half the\ndamage inflicted\non a sleeping foe.$,ฟื้น HP ครึ่งหนึ่ง\nของความเสียหายที่ทำ\nกับคู่ต่อสู้ที่หลับอยู่.$,TRANSLATED
dlg_80070ae82680d1c9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,391,BattleFrontier_Lounge7_Text_MegaPunchDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A strong punch\nthrown with\nincredible power.$,NEEDS_TRANSLATION,exact current target remains untranslated,A strong punch\nthrown with\nincredible power.$,หมัดทรงพลัง\nที่ปล่อยออกมาด้วย\nพลังมหาศาล.$,TRANSLATED
dlg_88dda4618c2bb80e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,396,BattleFrontier_Lounge7_Text_MegaKickDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,An extremely\npowerful kick with\nintense force.$,NEEDS_TRANSLATION,exact current target remains untranslated,An extremely\npowerful kick with\nintense force.$,ลูกเตะที่\nทรงพลังอย่างยิ่ง\nด้วยแรงมหาศาล.$,TRANSLATED
dlg_febe61054f730b20,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,401,BattleFrontier_Lounge7_Text_BodySlamDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A full-body slam\nthat may cause\nparalysis.$,NEEDS_TRANSLATION,exact current target remains untranslated,A full-body slam\nthat may cause\nparalysis.$,พุ่งชนด้วยทั้งตัว\nและอาจทำให้\nเป็นอัมพาต.$,TRANSLATED
dlg_83aa23a164617165,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,406,BattleFrontier_Lounge7_Text_RockSlideDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Large boulders\nare hurled. May\ncause flinching.$,NEEDS_TRANSLATION,exact current target remains untranslated,Large boulders\nare hurled. May\ncause flinching.$,ขว้างก้อนหินใหญ่\nใส่คู่ต่อสู้ อาจ\nทำให้ชะงัก.$,TRANSLATED
dlg_d55aff8d879f7378,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,411,BattleFrontier_Lounge7_Text_CounterDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Retaliates any\nphysical hit with\ndouble the power.$,NEEDS_TRANSLATION,exact current target remains untranslated,Retaliates any\nphysical hit with\ndouble the power.$,โต้กลับการโจมตี\nกายภาพด้วยพลัง\nเป็นสองเท่า.$,TRANSLATED
dlg_2a6f0be9f9bb7d0e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,416,BattleFrontier_Lounge7_Text_ThunderWaveDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A weak jolt of\nelectricity that\nparalyzes the foe.$,NEEDS_TRANSLATION,exact current target remains untranslated,A weak jolt of\nelectricity that\nparalyzes the foe.$,ปล่อยกระแสไฟ\nอ่อน ๆ ที่ทำให้\nคู่ต่อสู้เป็นอัมพาต.$,TRANSLATED
dlg_5b3e78d3e0e8ccef,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,421,BattleFrontier_Lounge7_Text_SwordsDanceDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A fighting dance\nthat sharply\nraises ATTACK.$,NEEDS_TRANSLATION,exact current target remains untranslated,A fighting dance\nthat sharply\nraises ATTACK.$,ระบำต่อสู้\nที่เพิ่ม ATTACK\nอย่างมาก.$,TRANSLATED
dlg_9ec92b7122482ef8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,426,BattleFrontier_Lounge7_Text_DefenseCurlDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Curls up to con-\nceal weak spots\nand raise DEFENSE.$,NEEDS_TRANSLATION,exact current target remains untranslated,Curls up to con-\nceal weak spots\nand raise DEFENSE.$,ม้วนตัวเพื่อ\nซ่อนจุดอ่อนและ\nเพิ่ม DEFENSE.$,TRANSLATED
dlg_627e4b2ef1e5a307,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,431,BattleFrontier_Lounge7_Text_SnoreDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A loud attack\nthat can be used\nonly while asleep.$,NEEDS_TRANSLATION,exact current target remains untranslated,A loud attack\nthat can be used\nonly while asleep.$,โจมตีด้วยเสียงดัง\nใช้ได้เฉพาะตอน\nกำลังหลับ.$,TRANSLATED
dlg_bfa8dde7bc16c5f1,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,436,BattleFrontier_Lounge7_Text_MudSlapDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Hurls mud in the\nfoe's face to re-\nduce its accuracy.$,NEEDS_TRANSLATION,exact current target remains untranslated,Hurls mud in the\nfoe's face to re-\nduce its accuracy.$,สาดโคลนใส่\nหน้าคู่ต่อสู้เพื่อ\nลดความแม่นยำ.$,TRANSLATED
dlg_6d6ff3f13ef0aab5,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,441,BattleFrontier_Lounge7_Text_SwiftDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Sprays star-\nshaped rays\nthat never miss.$,NEEDS_TRANSLATION,exact current target remains untranslated,Sprays star-\nshaped rays\nthat never miss.$,ปล่อยลำแสง\nรูปดาวที่\nไม่มีวันพลาด.$,TRANSLATED
dlg_76fa6fceffadfd82,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,446,BattleFrontier_Lounge7_Text_IcyWindDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A chilling attack\nthat lowers the\nfoe's SPEED.$,NEEDS_TRANSLATION,exact current target remains untranslated,A chilling attack\nthat lowers the\nfoe's SPEED.$,โจมตีด้วยความเย็น\nพร้อมลด SPEED\nของคู่ต่อสู้.$,TRANSLATED
dlg_e09a8d32502badbf,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,451,BattleFrontier_Lounge7_Text_EndureDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Endures any at-\ntack for 1 turn,\nleaving 1HP.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Endures any at-\ntack for 1 turn,\nleaving 1HP.$",ทนการโจมตีใด ๆ\nได้ 1 เทิร์น\nโดยเหลือ HP 1.$,TRANSLATED
dlg_61633395236b5520,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,456,BattleFrontier_Lounge7_Text_PsychUpDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Copies the foe's\neffect(s) and\ngives to the user.$,NEEDS_TRANSLATION,exact current target remains untranslated,Copies the foe's\neffect(s) and\ngives to the user.$,คัดลอกผลที่เกิด\nกับคู่ต่อสู้มา\nใช้กับตัวเอง.$,TRANSLATED
dlg_2ac1d60479b8dce3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,461,BattleFrontier_Lounge7_Text_IcePunchDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,An icy punch\nthat may\nfreeze the foe.$,NEEDS_TRANSLATION,exact current target remains untranslated,An icy punch\nthat may\nfreeze the foe.$,หมัดเยือกแข็ง\nที่อาจทำให้\nคู่ต่อสู้แข็งตัว.$,TRANSLATED
dlg_be8fd894a356e13a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,466,BattleFrontier_Lounge7_Text_ThunderPunchDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,An electrified\npunch that may\nparalyze the foe.$,NEEDS_TRANSLATION,exact current target remains untranslated,An electrified\npunch that may\nparalyze the foe.$,หมัดชาร์จไฟ\nที่อาจทำให้\nคู่ต่อสู้เป็นอัมพาต.$,TRANSLATED
dlg_2e8caa7e9c3506a8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge7/scripts.inc,471,BattleFrontier_Lounge7_Text_FirePunchDesc,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,A fiery punch\nthat may burn\nthe foe.$,NEEDS_TRANSLATION,exact current target remains untranslated,A fiery punch\nthat may burn\nthe foe.$,หมัดเพลิง\nที่อาจทำให้\nคู่ต่อสู้ถูกเผาไหม้.$,TRANSLATED
dlg_7e75dd77a73aef36,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_Lounge8/scripts.inc,19,BattleFrontier_Lounge8_Text_KnowAboutFrontierBrains,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Do you know about the FRONTIER\nBRAINS?\pThat's what SCOTT calls the seven\nspecial TRAINERS that run the seven\lfacilities in the BATTLE FRONTIER.$,NEEDS_TRANSLATION,exact current target remains untranslated,Do you know about the FRONTIER\nBRAINS?\pThat's what SCOTT calls the seven\nspecial TRAINERS that run the seven\lfacilities in the BATTLE FRONTIER.$,รู้จักฟรอนเทียร์\nเบรนไหม?\pนั่นคือชื่อที่สก็อตต์ใช้เรียก\nเทรนเนอร์พิเศษทั้งเจ็ดคนที่ดูแล\lสถานที่ทั้งเจ็ดในแบทเทิลฟรอนเทียร์.$,TRANSLATED
