id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes
dlg_4bed82c5633aae7b,battle,,,,,,data/text/battle_dome.inc,207,BattleDome_Text_EmphasizesSpDef,Emphasizes SP. DEFENSE.$,Emphasizes SP. DEFENSE.,,untranslated,,,,
dlg_2feb34f5913389d0,battle,,,,,,data/text/battle_dome.inc,210,BattleDome_Text_NeglectsHPAndAtk,Neglects HP and ATTACK.$,Neglects HP and ATTACK.,,untranslated,,,,
dlg_3cad44204ca9532a,battle,,,,,,data/text/battle_dome.inc,213,BattleDome_Text_NeglectsHPAndDef,Neglects HP and DEFENSE.$,Neglects HP and DEFENSE.,,untranslated,,,,
dlg_47e67751643135b2,battle,,,,,,data/text/battle_dome.inc,216,BattleDome_Text_NeglectsHPAndSpeed,Neglects HP and SPEED.$,Neglects HP and SPEED.,,untranslated,,,,
dlg_abadc04d9606c5e4,battle,,,,,,data/text/battle_dome.inc,219,BattleDome_Text_NeglectsHPAndSpAtk,Neglects HP and SP. ATTACK.$,Neglects HP and SP. ATTACK.,,untranslated,,,,
dlg_efec976cafa22a81,battle,,,,,,data/text/battle_dome.inc,222,BattleDome_Text_NeglectsHPAndSpDef,Neglects HP and SP. DEFENSE.$,Neglects HP and SP. DEFENSE.,,untranslated,,,,
dlg_a827ab0bd10eabbc,battle,,,,,,data/text/battle_dome.inc,225,BattleDome_Text_NeglectsAtkAndDef,Neglects ATTACK and DEFENSE.$,Neglects ATTACK and DEFENSE.,,untranslated,,,,
dlg_24571b4f1f0cc50f,battle,,,,,,data/text/battle_dome.inc,228,BattleDome_Text_NeglectsAtkAndSpeed,Neglects ATTACK and SPEED.$,Neglects ATTACK and SPEED.,,untranslated,,,,
dlg_26b130aa742afc12,battle,,,,,,data/text/battle_dome.inc,231,BattleDome_Text_NeglectsAtkAndSpAtk,Neglects ATTACK and SP. ATTACK.$,Neglects ATTACK and SP. ATTACK.,,untranslated,,,,
dlg_e1aacd0cf21fba40,battle,,,,,,data/text/battle_dome.inc,234,BattleDome_Text_NeglectsAtkAndSpDef,Neglects ATTACK and SP. DEFENSE.$,Neglects ATTACK and SP. DEFENSE.,,untranslated,,,,
dlg_21ea6e993f416d56,battle,,,,,,data/text/battle_dome.inc,237,BattleDome_Text_NeglectsDefAndSpeed,Neglects DEFENSE and SPEED.$,Neglects DEFENSE and SPEED.,,untranslated,,,,
dlg_496c1f7048827e14,battle,,,,,,data/text/battle_dome.inc,240,BattleDome_Text_NeglectsDefAndSpAtk,Neglects DEFENSE and SP. ATTACK.$,Neglects DEFENSE and SP. ATTACK.,,untranslated,,,,
dlg_d8d71314100c4e5b,battle,,,,,,data/text/battle_dome.inc,243,BattleDome_Text_NeglectsDefAndSpDef,Neglects DEFENSE and SP. DEFENSE.$,Neglects DEFENSE and SP. DEFENSE.,,untranslated,,,,
dlg_98e462e09e29961b,battle,,,,,,data/text/battle_dome.inc,246,BattleDome_Text_NeglectsSpeedAndSpAtk,Neglects SPEED and SP. ATTACK.$,Neglects SPEED and SP. ATTACK.,,untranslated,,,,
dlg_28df52982cbd5b36,battle,,,,,,data/text/battle_dome.inc,249,BattleDome_Text_NeglectsSpeedAndSpDef,Neglects SPEED and SP. DEFENSE.$,Neglects SPEED and SP. DEFENSE.,,untranslated,,,,
dlg_1f9979e0621422a7,battle,,,,,,data/text/battle_dome.inc,252,BattleDome_Text_NeglectsSpAtkAndSpDef,Neglects SP. ATTACK and SP. DEFENSE.$,Neglects SP. ATTACK and SP. DEFENSE.,,untranslated,,,,
dlg_617b67be0e514b93,battle,,,,,,data/text/battle_dome.inc,255,BattleDome_Text_NeglectsHP,Neglects HP.$,Neglects HP.,,untranslated,,,,
dlg_2d74e0ee722c5641,battle,,,,,,data/text/battle_dome.inc,258,BattleDome_Text_NeglectsAtk,Neglects ATTACK.$,Neglects ATTACK.,,untranslated,,,,
dlg_9067fc3861f99853,battle,,,,,,data/text/battle_dome.inc,261,BattleDome_Text_NeglectsDef,Neglects DEFENSE.$,Neglects DEFENSE.,,untranslated,,,,
dlg_be24546f0715f89c,battle,,,,,,data/text/battle_dome.inc,264,BattleDome_Text_NeglectsSpeed,Neglects SPEED.$,Neglects SPEED.,,untranslated,,,,
dlg_2319aa010221622d,battle,,,,,,data/text/battle_dome.inc,267,BattleDome_Text_NeglectsSpAtk,Neglects SP. ATTACK.$,Neglects SP. ATTACK.,,untranslated,,,,
dlg_c5ffedee890e07a0,battle,,,,,,data/text/battle_dome.inc,270,BattleDome_Text_NeglectsSpDef,Neglects SP. DEFENSE.$,Neglects SP. DEFENSE.,,untranslated,,,,
dlg_18c747e8c481b9f3,battle,,,,,,data/text/battle_dome.inc,273,BattleDome_Text_RaisesMonsWellBalanced,Raises POKéMON in a well-balanced way.$,Raises POKéMON in a well-balanced way.,,untranslated,,,,
dlg_4d0418209ae9e8f9,battle,,,,,,data/text/battle_dome.inc,276,BattleDome_Text_LetTheBattleBegin,Let the battle begin!$,Let the battle begin!,,untranslated,,,,
dlg_51f3d39b8b1d1814,battle,,,,,,data/text/battle_dome.inc,297,BattleDome_Text_Round1Match1,"Round 1, Match 1$","Round 1, Match 1",,untranslated,,,,
dlg_8245072675a8e837,battle,,,,,,data/text/battle_dome.inc,300,BattleDome_Text_Round1Match2,"Round 1, Match 2$","Round 1, Match 2",,untranslated,,,,
dlg_7a1cdf06c78a5932,battle,,,,,,data/text/battle_dome.inc,303,BattleDome_Text_Round1Match3,"Round 1, Match 3$","Round 1, Match 3",,untranslated,,,,
dlg_bef32fed1ea0f739,battle,,,,,,data/text/battle_dome.inc,306,BattleDome_Text_Round1Match4,"Round 1, Match 4$","Round 1, Match 4",,untranslated,,,,
dlg_1fb1818c1c726e25,battle,,,,,,data/text/battle_dome.inc,309,BattleDome_Text_Round1Match5,"Round 1, Match 5$","Round 1, Match 5",,untranslated,,,,
dlg_e6821f495650c824,battle,,,,,,data/text/battle_dome.inc,312,BattleDome_Text_Round1Match6,"Round 1, Match 6$","Round 1, Match 6",,untranslated,,,,
dlg_b6de92acd904865a,battle,,,,,,data/text/battle_dome.inc,315,BattleDome_Text_Round1Match7,"Round 1, Match 7$","Round 1, Match 7",,untranslated,,,,
dlg_f69f8adae0115a36,battle,,,,,,data/text/battle_dome.inc,318,BattleDome_Text_Round1Match8,"Round 1, Match 8$","Round 1, Match 8",,untranslated,,,,
dlg_ef6938b0a83829ac,battle,,,,,,data/text/battle_dome.inc,321,BattleDome_Text_Round2Match1,"Round 2, Match 1$","Round 2, Match 1",,untranslated,,,,
dlg_71d2108c69f2700c,battle,,,,,,data/text/battle_dome.inc,324,BattleDome_Text_Round2Match2,"Round 2, Match 2$","Round 2, Match 2",,untranslated,,,,
dlg_2cf87484e3192caa,battle,,,,,,data/text/battle_dome.inc,327,BattleDome_Text_Round2Match3,"Round 2, Match 3$","Round 2, Match 3",,untranslated,,,,
dlg_cbb12b9ca5997215,battle,,,,,,data/text/battle_dome.inc,330,BattleDome_Text_Round2Match4,"Round 2, Match 4$","Round 2, Match 4",,untranslated,,,,
dlg_0112aa851b27bb05,battle,,,,,,data/text/battle_dome.inc,333,BattleDome_Text_SemifinalMatch1,Semifinal Match 1$,Semifinal Match 1,,untranslated,,,,
dlg_908722bd28ed94c2,battle,,,,,,data/text/battle_dome.inc,336,BattleDome_Text_SemifinalMatch2,Semifinal Match 2$,Semifinal Match 2,,untranslated,,,,
dlg_dea6d87bee128b20,battle,,,,,,data/text/battle_dome.inc,339,BattleDome_Text_FinalMatch,Final Match$,Final Match,,untranslated,,,,
dlg_f729d17a02357493,battle,,,,,,data/text/battle_tent.inc,1,FallarborTown_BattleTentLobby_Text_WelcomeToBattleTent,I welcome you to the BATTLE TENT\nFALLARBOR SITE!\pI am your guide to the Set KO Tourney!$,"I welcome you to the BATTLE TENT
FALLARBOR SITE!
[PAGE]
I am your guide to the Set KO Tourney!",,untranslated,\n | \p,,,
dlg_73e6f770bd9b0866,battle,,,,,,data/text/battle_tent.inc,5,FallarborTown_BattleTentLobby_Text_TakeChallenge,"Now, do you wish to take the challenge\nof a Set KO Tourney?$","Now, do you wish to take the challenge
of a Set KO Tourney?",,untranslated,\n,,,
dlg_8a8fbe0045c9428e,battle,,,,,,data/text/battle_tent.inc,9,FallarborTown_BattleTentLobby_Text_AwaitAnotherChallenge,We await your challenge on\nanother occasion!$,"We await your challenge on
another occasion!",,untranslated,\n,,dup_00868,
dlg_930fa339260896c7,battle,,,,,,data/text/battle_tent.inc,13,FallarborTown_BattleTentLobby_Text_ExplainFallarborTent,"In the FALLARBOR BATTLE TENT,\nwe undertake the Set KO Tourney.\pAll participants enter with a team of\nthree POKéMON.\pThe three POKéMON must be lined up\nin the order that they are to appear in.\pDuring battle, the POKéMON will appear\none at a time in the preset order.\pOnce a POKéMON enters battle, it must\nremain out until the match is decided.\pIf a match remains undecided in\nthree turns, it goes to judging.\pIf you wish to interrupt your challenge,\nplease save the game.\pIf you don't save, you will not be able\nto continue with your challenge.\pIf you pull off the feat of beating\nthree TRAINERS in succession,\lwe will present you with a fine prize.$","In the FALLARBOR BATTLE TENT,
we undertake the Set KO Tourney.
[PAGE]
All participants enter with a team of
three POKéMON.
[PAGE]
The three POKéMON must be lined up
in the order that they are to appear in.
[PAGE]
During battle, the POKéMON will appear
one at a time in the preset order.
[PAGE]
Once a POKéMON enters battle, it must
remain out until the match is decided.
[PAGE]
If a match remains undecided in
three turns, it goes to judging.
[PAGE]
If you wish to interrupt your challenge,
please save the game.
[PAGE]
If you don't save, you will not be able
to continue with your challenge.
[PAGE]
If you pull off the feat of beating
three TRAINERS in succession,
we will present you with a fine prize.",,untranslated,\n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \l,,,
dlg_09f6955ab3515181,battle,,,,,,data/text/battle_tent.inc,34,FallarborTown_BattleTentLobby_Text_SaveBeforeChallenge,"Before showing you to the BATTLE\nTENT, I must save. Is that okay?$","Before showing you to the BATTLE
TENT, I must save. Is that okay?",,untranslated,\n,,,
dlg_e6d462f64c0c8544,battle,,,,,,data/text/battle_tent.inc,40,FallarborTown_BattleTentLobby_Text_WhichLevelMode,"We offer two levels of challenge,\nLevel 50 and Open Level.\lWhich is your choice?$","We offer two levels of challenge,
Level 50 and Open Level.
Which is your choice?",,untranslated,\n | \l,,,
dlg_0ebd6817f03ccbfc,battle,,,,,,data/text/battle_tent.inc,44,FallarborTown_BattleTentLobby_Text_SelectThreeMons,"Very well, now select your\nthree POKéMON, please.$","Very well, now select your
three POKéMON, please.",,untranslated,\n,,dup_00834,
dlg_a770c7490532b439,battle,,,,,,data/text/battle_tent.inc,48,FallarborTown_BattleTentLobby_Text_NotEnoughValidMonsLv50,"My dear challenger!\pYou do not have the three POKéMON\nrequired for entry.\pThey also must not hold the same\nkinds of items.\pEGGS{STR_VAR_1} ineligible.\pWhen you have made your preparations,\nplease do return.$","My dear challenger!
[PAGE]
You do not have the three POKéMON
required for entry.
[PAGE]
They also must not hold the same
kinds of items.
[PAGE]
EGGS{STR_VAR_1} ineligible.
[PAGE]
When you have made your preparations,
please do return.",,untranslated,\p | \n | \p | \n | \p | {STR_VAR_1} | \p | \n,{STR_VAR_1},,
dlg_cbade1ebac5a9e26,battle,,,,,,data/text/battle_tent.inc,58,FallarborTown_BattleTentLobby_Text_NotEnoughValidMonsLvOpen,"My dear challenger!\pYou do not have the three POKéMON\nrequired for entry.\pTo qualify, you must bring three\ndifferent kinds of POKéMON.\pThey also must not hold the same\nkinds of items.\pEGGS{STR_VAR_1} ineligible.\pWhen you have made your preparations,\nplease do return.$","My dear challenger!
[PAGE]
You do not have the three POKéMON
required for entry.
[PAGE]
To qualify, you must bring three
different kinds of POKéMON.
[PAGE]
They also must not hold the same
kinds of items.
[PAGE]
EGGS{STR_VAR_1} ineligible.
[PAGE]
When you have made your preparations,
please do return.",,untranslated,\p | \n | \p | \n | \p | \n | \p | {STR_VAR_1} | \p | \n,{STR_VAR_1},dup_00514,
dlg_c76e74f6547bd587,battle,,,,,,data/text/battle_tent.inc,70,FallarborTown_BattleTentLobby_Text_GuideYouToBattleTent,I shall now guide you to\nthe BATTLE TENT.$,"I shall now guide you to
the BATTLE TENT.",,untranslated,\n,,,
dlg_18c96f2e6bd88919,battle,,,,,,data/text/battle_tent.inc,74,FallarborTown_BattleTentLobby_Text_DidntSaveBeforeQuitting,"My dear challenger!\pYou did not save the game before\nshutting down, did you?\pIt is unfortunate, but that has\nresulted in your disqualification\lfrom your challenge.\pYou may, of course, start with a fresh\nchallenge.$","My dear challenger!
[PAGE]
You did not save the game before
shutting down, did you?
[PAGE]
It is unfortunate, but that has
resulted in your disqualification
from your challenge.
[PAGE]
You may, of course, start with a fresh
challenge.",,untranslated,\p | \n | \p | \n | \l | \p | \n,,dup_00513,
dlg_92262112ee8cb8d2,battle,,,,,,data/text/battle_tent.inc,88,FallarborTown_BattleTentLobby_Text_WaitWhileSaveGame,Please wait while I save the game.$,Please wait while I save the game.,,untranslated,,,,
dlg_915ca5443714b96d,battle,,,,,,data/text/battle_tent.inc,91,FallarborTown_BattleTentLobby_Text_PresentYouWithPrize,"In commemoration of your 3-win streak,\nwe present you with this prize.$","In commemoration of your 3-win streak,
we present you with this prize.",,untranslated,\n,,,
dlg_9ec75649b74a69eb,battle,,,,,,data/text/battle_tent.inc,95,FallarborTown_BattleTentLobby_Text_ReceivedPrize,{PLAYER} received the prize\n{STR_VAR_1}.$,"{PLAYER} received the prize
{STR_VAR_1}.",,untranslated,{PLAYER} | \n | {STR_VAR_1},{PLAYER} | {STR_VAR_1},dup_00973,
dlg_9301e6b70b48b737,battle,,,,,,data/text/battle_tent.inc,99,FallarborTown_BattleTentLobby_Text_BagFullReturnForPrize,Oh?\nYour BAG seems to be full.\pI urge you to clear space and\nreturn for your prize.$,"Oh?
Your BAG seems to be full.
[PAGE]
I urge you to clear space and
return for your prize.",,untranslated,\n | \p | \n,,dup_00553,
dlg_b7e4bf6de10d7bcf,battle,,,,,,data/text/battle_tent.inc,105,FallarborTown_BattleTentLobby_Text_ThankYouWaitWhileSaving,Thank you so much for participating!\pPlease wait while I save the game.$,"Thank you so much for participating!
[PAGE]
Please wait while I save the game.",,untranslated,\p,,dup_00798,
dlg_77e080d285543246,battle,,,,,,data/text/battle_tent.inc,109,FallarborTown_BattleTentLobby_Text_AwaitAnotherChallenge2,We await your challenge on\nanother occasion!$,"We await your challenge on
another occasion!",,untranslated,\n,,dup_00868,
dlg_c49a09cd01f08423,battle,,,,,,data/text/battle_tent.inc,113,FallarborTown_BattleTentLobby_Text_LookingForwardToArrival,"We have been looking forward to\nyour arrival.\pBefore I show you to the BATTLE TENT,\nI must save the game. Please wait.$","We have been looking forward to
your arrival.
[PAGE]
Before I show you to the BATTLE TENT,
I must save the game. Please wait.",,untranslated,\n | \p | \n,,,
dlg_2480203034e25c2e,battle,,,,,,data/text/battle_tent.inc,119,VerdanturfTown_BattleTentLobby_Text_WelcomeToBattleTent,"I welcome you to the BATTLE TENT\nVERDANTURF SITE!\pHere, the TRAINER's trust toward\nPOKéMON is tested.$","I welcome you to the BATTLE TENT
VERDANTURF SITE!
[PAGE]
Here, the TRAINER's trust toward
POKéMON is tested.",,untranslated,\n | \p | \n,,,
dlg_8bc289a1da8ecfad,battle,,,,,,data/text/battle_tent.inc,125,VerdanturfTown_BattleTentLobby_Text_TakeChallenge,Do you wish to take the VERDANTURF\nBATTLE TENT challenge?$,"Do you wish to take the VERDANTURF
BATTLE TENT challenge?",,untranslated,\n,,,
dlg_0a5d222f799f3ee5,battle,,,,,,data/text/battle_tent.inc,129,VerdanturfTown_BattleTentLobby_Text_ExplainVerdanturfTent,"In the VERDANTURF BATTLE TENT,\nthere is one crucial rule that must\lbe obeyed.\pTRAINERS are permitted only to switch\ntheir POKéMON in and out.\pTRAINERS are otherwise forbidden to\ncommand their POKéMON.\pThe POKéMON are to behave according\nto their nature and battle on their own.\pYou must put your trust in your\nPOKéMON and watch over them.\pIf you achieve the honor of beating\nthree TRAINERS in succession,\lwe will present you with a prize.\pIf you want to interrupt your\nchallenge, please save the game.\pIf you don't save before interrupting,\nyou will be disqualified.$","In the VERDANTURF BATTLE TENT,
there is one crucial rule that must
be obeyed.
[PAGE]
TRAINERS are permitted only to switch
their POKéMON in and out.
[PAGE]
TRAINERS are otherwise forbidden to
command their POKéMON.
[PAGE]
The POKéMON are to behave according
to their nature and battle on their own.
[PAGE]
You must put your trust in your
POKéMON and watch over them.
[PAGE]
If you achieve the honor of beating
three TRAINERS in succession,
we will present you with a prize.
[PAGE]
If you want to interrupt your
challenge, please save the game.
[PAGE]
If you don't save before interrupting,
you will be disqualified.",,untranslated,\n | \l | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \l | \p | \n | \p | \n,,,
dlg_e68d739fface0dbe,battle,,,,,,data/text/battle_tent.inc,149,VerdanturfTown_BattleTentLobby_Text_ReturnFortified,"When you have fortified your heart\nand POKéMON, you must return.$","When you have fortified your heart
and POKéMON, you must return.",,untranslated,\n,,dup_00877,
dlg_57d0434b7b4ea6ef,battle,,,,,,data/text/battle_tent.inc,155,VerdanturfTown_BattleTentLobby_Text_WhichLevelMode,"There are two levels of difficulty,\nLevel 50 and Open Level.\lWhich is your choice of a challenge?$","There are two levels of difficulty,
Level 50 and Open Level.
Which is your choice of a challenge?",,untranslated,\n | \l,,,
dlg_92fe9e5e9f388829,battle,,,,,,data/text/battle_tent.inc,159,VerdanturfTown_BattleTentLobby_Text_NotEnoughValidMonsLv50,"Sigh…\pYou do not have the three POKéMON\nrequired for the challenge.\pTo enter, you must provide three\ndifferent kinds of POKéMON.\pThey also must not be holding\nthe same kinds of items.\pEGGS{STR_VAR_1} ineligible.\pCome back when you have made\nyour preparations.$","Sigh…
[PAGE]
You do not have the three POKéMON
required for the challenge.
[PAGE]
To enter, you must provide three
different kinds of POKéMON.
[PAGE]
They also must not be holding
the same kinds of items.
[PAGE]
EGGS{STR_VAR_1} ineligible.
[PAGE]
Come back when you have made
your preparations.",,untranslated,\p | \n | \p | \n | \p | \n | \p | {STR_VAR_1} | \p | \n,{STR_VAR_1},dup_00750,
dlg_ed241809a6b2deab,battle,,,,,,data/text/battle_tent.inc,171,VerdanturfTown_BattleTentLobby_Text_NotEnoughValidMonsLvOpen,"Sigh…\pYou do not have the three POKéMON\nrequired for the challenge.\pTo enter, you must provide three\ndifferent kinds of POKéMON.\pThey also must not be holding\nthe same kinds of items.\pEGGS{STR_VAR_1} ineligible.\pCome back when you have made\nyour preparations.$","Sigh…
[PAGE]
You do not have the three POKéMON
required for the challenge.
[PAGE]
To enter, you must provide three
different kinds of POKéMON.
[PAGE]
They also must not be holding
the same kinds of items.
[PAGE]
EGGS{STR_VAR_1} ineligible.
[PAGE]
Come back when you have made
your preparations.",,untranslated,\p | \n | \p | \n | \p | \n | \p | {STR_VAR_1} | \p | \n,{STR_VAR_1},dup_00750,
dlg_eac7d5c901f05043,battle,,,,,,data/text/battle_tent.inc,183,VerdanturfTown_BattleTentLobby_Text_SelectThreeMons,"Good. Now, you must select your\nthree POKéMON.$","Good. Now, you must select your
three POKéMON.",,untranslated,\n,,dup_00290,
dlg_842c3944fa2f6ac4,battle,,,,,,data/text/battle_tent.inc,187,VerdanturfTown_BattleTentLobby_Text_SaveBeforeChallenge,I must save before I show you to\nthe BATTLE TENT. Is that okay?$,"I must save before I show you to
the BATTLE TENT. Is that okay?",,untranslated,\n,,,
dlg_30dff6a9e3c761cc,battle,,,,,,data/text/battle_tent.inc,191,VerdanturfTown_BattleTentLobby_Text_NowFollowMe,"Good.\nNow, follow me.$","Good.
Now, follow me.",,untranslated,\n,,dup_00291,
dlg_2e3bcaaa4b4bc179,battle,,,,,,data/text/battle_tent.inc,195,VerdanturfTown_BattleTentLobby_Text_ResultsWillBeRecorded,I feel privileged for having seen\nyour POKéMON's exploits.\pThe results will be recorded.\nI must ask you to briefly wait.$,"I feel privileged for having seen
your POKéMON's exploits.
[PAGE]
The results will be recorded.
I must ask you to briefly wait.",,untranslated,\n | \p | \n,,dup_00335,
dlg_29bc02b2470e8292,battle,,,,,,data/text/battle_tent.inc,201,VerdanturfTown_BattleTentLobby_Text_AchievedThreeWinStreak,To achieve a 3-win streak…\pThe bonds that bind your heart with\nyour POKéMON seem firm and true.$,"To achieve a 3-win streak…
[PAGE]
The bonds that bind your heart with
your POKéMON seem firm and true.",,untranslated,\p | \n,,,
dlg_f75ba2965c9312cd,battle,,,,,,data/text/battle_tent.inc,206,VerdanturfTown_BattleTentLobby_Text_FeatWillBeRecorded,Your feat will be recorded.\nI must ask you to briefly wait.$,"Your feat will be recorded.
I must ask you to briefly wait.",,untranslated,\n,,dup_00906,
dlg_49f958a43192eb4a,battle,,,,,,data/text/battle_tent.inc,210,VerdanturfTown_BattleTentLobby_Text_PresentYouWithPrize,"For the feat of your 3-win streak,\nwe present you with this prize.$","For the feat of your 3-win streak,
we present you with this prize.",,untranslated,\n,,,
dlg_5dd4c26033a2b891,battle,,,,,,data/text/battle_tent.inc,214,SlateportCity_BattleTentLobby_Text_WelcomeToBattleTent,Welcome to the BATTLE TENT\nSLATEPORT SITE!\pI am your guide to the Battle Swap\nTournament.$,"Welcome to the BATTLE TENT
SLATEPORT SITE!
[PAGE]
I am your guide to the Battle Swap
Tournament.",,untranslated,\n | \p | \n,,,
dlg_99944058b5b94604,battle,,,,,,data/text/battle_tent.inc,220,SlateportCity_BattleTentLobby_Text_TakeChallenge,Would you like to take the Battle\nSwap challenge?$,"Would you like to take the Battle
Swap challenge?",,untranslated,\n,,,
dlg_91e08afc97ef4a6d,battle,,,,,,data/text/battle_tent.inc,224,SlateportCity_BattleTentLobby_Text_ExplainSlateportTent,"Here at the SLATEPORT BATTLE TENT,\nwe hold Battle Swap events\lusing rental POKéMON.\pFirst, you will be loaned three\nPOKéMON specifically for this event.\pUsing the supplied rental POKéMON,\nyou must conduct a SINGLE BATTLE.\pIf you win, you are permitted to trade\none of your rental POKéMON.\pRepeat this cycle of battling and\ntrading--if you win three times in\la row, you will earn a fine prize.\pIf you want to interrupt your\nchallenge, please save the game.\pIf you don't save before interrupting,\nyou will be disqualified.$","Here at the SLATEPORT BATTLE TENT,
we hold Battle Swap events
using rental POKéMON.
[PAGE]
First, you will be loaned three
POKéMON specifically for this event.
[PAGE]
Using the supplied rental POKéMON,
you must conduct a SINGLE BATTLE.
[PAGE]
If you win, you are permitted to trade
one of your rental POKéMON.
[PAGE]
Repeat this cycle of battling and
trading--if you win three times in
a row, you will earn a fine prize.
[PAGE]
If you want to interrupt your
challenge, please save the game.
[PAGE]
If you don't save before interrupting,
you will be disqualified.",,untranslated,\n | \l | \p | \n | \p | \n | \p | \n | \p | \n | \l | \p | \n | \p | \n,,,
dlg_e58332a4128239fd,battle,,,,,,data/text/battle_tent.inc,242,SlateportCity_BattleTentLobby_Text_LookForwardToNextVisit,We look forward to your next visit.$,We look forward to your next visit.,,untranslated,,,dup_00871,
dlg_7667827196f79e89,battle,,,,,,data/text/battle_tent.inc,247,SlateportCity_BattleTentLobby_Text_WhichLevelMode,Which level do you wish to challenge?\nLevel 50 or Level 100?$,"Which level do you wish to challenge?
Level 50 or Level 100?",,untranslated,\n,,,
dlg_e9d5ac18bef5167a,battle,,,,,,data/text/battle_tent.inc,250,SlateportCity_BattleTentLobby_Text_SaveBeforeChallenge,"Before you begin your challenge,\nI need to save data. Is that okay?$","Before you begin your challenge,
I need to save data. Is that okay?",,untranslated,\n,,,
dlg_900bc195bf0f7253,battle,,,,,,data/text/battle_tent.inc,256,SlateportCity_BattleTentLobby_Text_HoldMonsForSafekeeping,"Okay, I will hold your POKéMON for\nsafekeeping while you compete.$","Okay, I will hold your POKéMON for
safekeeping while you compete.",,untranslated,\n,,dup_00555,
dlg_12858bcc696e98df,battle,,,,,,data/text/battle_tent.inc,259,SlateportCity_BattleTentLobby_Text_StepThisWay,Please step this way.$,Please step this way.,,untranslated,,,dup_00609,
dlg_33a800ba7878a1a5,battle,,,,,,data/text/battle_tent.inc,262,SlateportCity_BattleTentLobby_Text_ReturnRentalMonsSaveResults,Thank you for participating!\pI will return your POKéMON in exchange\nfor our rental POKéMON.\pI must also save your event results.\nPlease wait.$,"Thank you for participating!
[PAGE]
I will return your POKéMON in exchange
for our rental POKéMON.
[PAGE]
I must also save your event results.
Please wait.",,untranslated,\p | \n | \p | \n,,,
dlg_eae6e400c178259d,battle,,,,,,data/text/battle_tent.inc,271,SlateportCity_BattleTentLobby_Text_ReturnMonsExchangeRentals,I will return your POKéMON in exchange\nfor our rental POKéMON.$,"I will return your POKéMON in exchange
for our rental POKéMON.",,untranslated,\n,,dup_00346,
dlg_ab567cdfc003e918,battle,,,,,,data/text/battle_tent.inc,274,SlateportCity_BattleTentLobby_Text_WonThreeMatchesReturnMons,Congratulations!\nYou've won three straight matches!\pI will return your POKéMON in exchange\nfor our rental POKéMON.\pI must also save your event results.\nPlease wait.$,"Congratulations!
You've won three straight matches!
[PAGE]
I will return your POKéMON in exchange
for our rental POKéMON.
[PAGE]
I must also save your event results.
Please wait.",,untranslated,\n | \p | \n | \p | \n,,,
dlg_902b3122e6a6d7ce,battle,,,,,,data/text/battle_tent.inc,282,SlateportCity_BattleTentLobby_Text_AwardYouThisPrize,"In recognition of your 3-win streak,\nwe award you this prize.$","In recognition of your 3-win streak,
we award you this prize.",,untranslated,\n,,,
dlg_698d961f15d6a95f,battle,,,,,,data/text/battle_tent.inc,286,SlateportCity_BattleTentLobby_Text_NoRoomInBagMakeRoom,Oh?\nYou seem to have no room for this.\pPlease make room in your BAG and\nlet me know.$,"Oh?
You seem to have no room for this.
[PAGE]
Please make room in your BAG and
let me know.",,untranslated,\n | \p | \n,,dup_00552,
dlg_3590e88a3655e0be,battle,,,,,,data/text/battle_tent.inc,292,SlateportCity_BattleTentLobby_Text_BeenWaitingForYou,"We've been waiting for you!\pBefore we resume your challenge,\nI must save the game.$","We've been waiting for you!
[PAGE]
Before we resume your challenge,
I must save the game.",,untranslated,\p | \n,,dup_00874,
dlg_830aa6b9eb7de375,battle,,,,,,data/text/battle_tent.inc,297,SlateportCity_BattleTentLobby_Text_DidntSaveBeforeQuitting,"I'm sorry to say this, but you didn't\nsave before you quit playing last time.\pAs a result, you have been disqualified\nfrom your challenge.$","I'm sorry to say this, but you didn't
save before you quit playing last time.
[PAGE]
As a result, you have been disqualified
from your challenge.",,untranslated,\n | \p | \n,,dup_00350,
dlg_d9dfbdd4573febf5,battle,,,,,,data/text/battle_tent.inc,305,SlateportCity_BattleTentLobby_Text_ReturnPersonalMons,We'll return your personal POKéMON.$,We'll return your personal POKéMON.,,untranslated,,,dup_00872,
dlg_1808e1a2b35696ed,battle,,,,,,data/text/battle_tent.inc,309,SlateportCity_BattleTentLobby_Text_ReceivedPrize,{PLAYER} received the prize\n{STR_VAR_1}.$,"{PLAYER} received the prize
{STR_VAR_1}.",,untranslated,{PLAYER} | \n | {STR_VAR_1},{PLAYER} | {STR_VAR_1},dup_00973,
dlg_d9587b6a42c530b1,battle,,,,,,data/text/battle_tent.inc,314,SlateportCity_BattleTentLobby_Text_RulesAreListed,The Battle Swap rules are listed.$,The Battle Swap rules are listed.,,untranslated,,,dup_00803,
dlg_a728c5e074337064,battle,,,,,,data/text/battle_tent.inc,318,SlateportCity_BattleTentLobby_Text_ReadWhichHeading,Which heading do you want to read?$,Which heading do you want to read?,,untranslated,,,dup_00881,
